species,site,leaf_age,herbivory_type,side,habitat,individual,mean_herbivory,mean_leaf_area,herbivory_standardized
GRE_FLA,T12,old,chew_herbivory,low,Thicket,1,0.6825,4.469125,15.271445752803961
GRE_FLA,T12,old,chew_herbivory,low,Thicket,2,0.25975,7.228125,3.593601383484651
GRE_FLA,T12,old,chew_herbivory,low,Thicket,3,0.19340000000000002,15.0002,1.2893161424514341
GRE_FLA,T12,old,chew_herbivory,up,Thicket,1,0.21620689655172415,4.838793103448276,4.468198824158204
GRE_FLA,T12,old,chew_herbivory,up,Thicket,2,0.20266666666666666,6.869571428571429,2.9502083030063564
GRE_FLA,T12,old,chew_herbivory,up,Thicket,3,0.09361538461538461,10.270153846153846,0.9115285517406675
GRE_FLA,T12,young,sap_miner_herbivory,up,Thicket,1,0,5.8782,0
GRE_FLA,T12,young,sap_miner_herbivory,up,Thicket,2,0,7.783666666666667,0
GRE_FLA,T12,young,sap_miner_herbivory,up,Thicket,3,0,10.689125,0
GRE_FLA,T12,young,chew_herbivory,up,Thicket,1,0.2824,5.8782,4.804191759382124
GRE_FLA,T12,young,chew_herbivory,up,Thicket,2,0.04133333333333333,7.783666666666667,0.5310265085007067
GRE_FLA,T12,young,chew_herbivory,up,Thicket,3,0.09775,10.689125,0.9144808391706525
GRE_FLA,T22,old,sap_miner_herbivory,low,Thicket,1,0,15.067833333333335,0
GRE_FLA,T22,old,sap_miner_herbivory,low,Thicket,2,0,10.35325,0
GRE_FLA,T22,old,sap_miner_herbivory,up,Thicket,1,0.027,10.11225,0.2670028925313358
GRE_FLA,T22,old,sap_miner_herbivory,up,Thicket,2,0.10716666666666666,13.121833333333333,0.8167049827894984
GRE_FLA,T22,old,chew_herbivory,low,Thicket,1,0.3178333333333333,15.067833333333335,2.109349939717057
GRE_FLA,T22,old,chew_herbivory,low,Thicket,2,0.06899999999999999,10.35325,0.6664573926061864
GRE_FLA,T22,old,chew_herbivory,up,Thicket,1,0.032625,10.11225,0.32262849514203074
GRE_FLA,T22,old,chew_herbivory,up,Thicket,2,0.11391666666666667,13.121833333333333,0.8681459653757733
GRE_FLA,T22,young,sap_miner_herbivory,up,Thicket,2,0,7.507,0
GRE_FLA,T22,young,chew_herbivory,up,Thicket,2,0.005,7.507,0.0666045024643666
GRE_FLA,T9,old,sap_miner_herbivory,low,Thicket,1,0.021833333333333333,4.692166666666667,0.4653145313110503
GRE_FLA,T9,old,sap_miner_herbivory,low,Thicket,2,0.012727272727272728,3.722,0.3419471447413414
GRE_FLA,T9,old,sap_miner_herbivory,low,Thicket,3,0.005666666666666667,5.393833333333333,0.1050582455272997
GRE_FLA,T9,old,sap_miner_herbivory,low,Thicket,4,0,2.034,0
GRE_FLA,T9,old,sap_miner_herbivory,up,Thicket,1,0.01796969696969697,4.232424242424242,0.42457220591393996
GRE_FLA,T9,old,sap_miner_herbivory,up,Thicket,2,0.015318181818181818,5.833545454545455,0.26258785394816814
GRE_FLA,T9,old,sap_miner_herbivory,up,Thicket,3,0.007894736842105263,5.509789473684211,0.14328563513745868
GRE_FLA,T9,old,sap_miner_herbivory,up,Thicket,4,0,4.059272727272727,0
GRE_FLA,T9,old,chew_herbivory,low,Thicket,1,0.33999999999999997,4.692166666666667,7.246119418889638
GRE_FLA,T9,old,chew_herbivory,low,Thicket,2,0.5235454545454545,3.722,14.066240046895608
GRE_FLA,T9,old,chew_herbivory,low,Thicket,3,0.3943333333333333,5.393833333333333,7.310817909340914
GRE_FLA,T9,old,chew_herbivory,low,Thicket,4,0.003,2.034,0.1474926253687316
GRE_FLA,T9,old,chew_herbivory,up,Thicket,1,0.3592727272727273,4.232424242424242,8.488580224815637
GRE_FLA,T9,old,chew_herbivory,up,Thicket,2,0.43013636363636365,5.833545454545455,7.3734981065623595
GRE_FLA,T9,old,chew_herbivory,up,Thicket,3,0.22873684210526316,5.509789473684211,4.15146246871597
GRE_FLA,T9,old,chew_herbivory,up,Thicket,4,0.016545454545454547,4.059272727272727,0.40759652423183734
GRE_FLA,T9,young,sap_miner_herbivory,up,Thicket,1,0.0021666666666666666,2.0051666666666668,0.10805419333388744
GRE_FLA,T9,young,sap_miner_herbivory,up,Thicket,2,0.007571428571428572,11.275571428571428,0.06714895665724892
GRE_FLA,T9,young,sap_miner_herbivory,up,Thicket,3,0.0125,8.2708,0.1511341103641728
GRE_FLA,T9,young,sap_miner_herbivory,up,Thicket,4,0,5.859214285714286,0
GRE_FLA,T9,young,chew_herbivory,up,Thicket,1,0.035583333333333335,2.0051666666666668,1.7745823289834592
GRE_FLA,T9,young,chew_herbivory,up,Thicket,2,0.491,11.275571428571428,4.354546491150274
GRE_FLA,T9,young,chew_herbivory,up,Thicket,3,0.924,8.2708,11.171833438119652
GRE_FLA,T9,young,chew_herbivory,up,Thicket,4,0.21985714285714286,5.859214285714286,3.752331492520938
GYM_BUX,S1,old,sap_miner_herbivory,low,Savanna,1,0,7.077166666666667,0
GYM_BUX,S1,old,sap_miner_herbivory,low,Savanna,2,0.0168,8.8592,0.18963337547408346
GYM_BUX,S1,old,sap_miner_herbivory,up,Savanna,1,0,9.74276923076923,0
GYM_BUX,S1,old,sap_miner_herbivory,up,Savanna,2,0.31425,6.7285,4.670431745559931
GYM_BUX,S1,old,sap_miner_herbivory,up,Savanna,3,0.2497,6.787466666666667,3.678839429536793
GYM_BUX,S1,old,chew_herbivory,low,Savanna,1,0.0021666666666666666,7.077166666666667,0.030614888255657866
GYM_BUX,S1,old,chew_herbivory,low,Savanna,2,0.0044,8.8592,0.04966588405273615
GYM_BUX,S1,old,chew_herbivory,up,Savanna,1,0.20492307692307693,9.74276923076923,2.1033350176857
GYM_BUX,S1,old,chew_herbivory,up,Savanna,2,0.1434,6.7285,2.131232815634985
GYM_BUX,S1,old,chew_herbivory,up,Savanna,3,0.5400333333333334,6.787466666666667,7.95633127725612
GYM_BUX,S1,young,sap_miner_herbivory,up,Savanna,1,0,8.9278,0
GYM_BUX,S1,young,chew_herbivory,up,Savanna,1,0.0252,8.9278,0.28226438764309236
GYM_BUX,S13,old,sap_miner_herbivory,low,Savanna,2,0,2.50975,0
GYM_BUX,S13,old,sap_miner_herbivory,up,Savanna,1,0.10918518518518519,6.056111111111111,1.8028927009754458
GYM_BUX,S13,old,sap_miner_herbivory,up,Savanna,2,0.002870967741935484,2.1414193548387095,0.13406845022897085
GYM_BUX,S13,old,chew_herbivory,low,Savanna,2,0.009375000000000001,2.50975,0.3735431815917921
GYM_BUX,S13,old,chew_herbivory,up,Savanna,1,0.055,6.056111111111111,0.9081735620585268
GYM_BUX,S13,old,chew_herbivory,up,Savanna,2,7.741935483870968e-4,2.1414193548387095,0.0361532899493854
GYM_BUX,S13,young,sap_miner_herbivory,up,Savanna,1,0.0074,3.8632,0.19155104576516876
GYM_BUX,S13,young,sap_miner_herbivory,up,Savanna,2,0,2.4107,0
GYM_BUX,S13,young,chew_herbivory,up,Savanna,1,0.003,3.8632,0.0776558293642576
GYM_BUX,S13,young,chew_herbivory,up,Savanna,2,0.0063,2.4107,0.26133488198448585
GYM_BUX,S19,old,sap_miner_herbivory,low,Savanna,1,0.17522222222222222,8.3,2.1111111111111107
GYM_BUX,S19,old,sap_miner_herbivory,low,Savanna,3,0.6715,8.040166666666666,8.351816919218093
GYM_BUX,S19,old,sap_miner_herbivory,up,Savanna,1,0.23700000000000002,10.39825,2.279229678070829
GYM_BUX,S19,old,sap_miner_herbivory,up,Savanna,2,0.09625714285714286,3.8730857142857142,2.485283052272828
GYM_BUX,S19,old,sap_miner_herbivory,up,Savanna,3,0.06585714285714286,12.267857142857142,0.5368267831149928
GYM_BUX,S19,old,chew_herbivory,low,Savanna,1,0.06877777777777777,8.3,0.8286479250334671
GYM_BUX,S19,old,chew_herbivory,low,Savanna,3,0.8266666666666667,8.040166666666666,10.281710578138929
GYM_BUX,S19,old,chew_herbivory,up,Savanna,1,0.108625,10.39825,1.0446469357824635
GYM_BUX,S19,old,chew_herbivory,up,Savanna,2,0.5792857142857143,3.8730857142857142,14.956697502176192
GYM_BUX,S19,old,chew_herbivory,up,Savanna,3,0.4774285714285714,12.267857142857142,3.8917030567685593
GYM_BUX,S19,young,sap_miner_herbivory,up,Savanna,1,0.003076923076923077,1.8040769230769231,0.1705538737048565
GYM_BUX,S19,young,sap_miner_herbivory,up,Savanna,2,0,2.86725,0
GYM_BUX,S19,young,sap_miner_herbivory,up,Savanna,3,0.0032307692307692306,3.681153846153846,0.08776512381151394
GYM_BUX,S19,young,chew_herbivory,up,Savanna,1,0.048615384615384616,1.8040769230769231,2.694751204536733
GYM_BUX,S19,young,chew_herbivory,up,Savanna,2,0.004625,2.86725,0.16130438573546083
GYM_BUX,S19,young,chew_herbivory,up,Savanna,3,7.692307692307692e-4,3.681153846153846,0.020896458050360462
GYM_BUX,S20,old,sap_miner_herbivory,low,Savanna,1,0.0012000000000000001,10.9534,0.010955502401080943
GYM_BUX,S20,old,sap_miner_herbivory,up,Savanna,1,0.043875,13.663375,0.32111392682993767
GYM_BUX,S20,old,chew_herbivory,low,Savanna,1,0.0018,10.9534,0.01643325360162141
GYM_BUX,S20,old,chew_herbivory,up,Savanna,1,0.62625,13.663375,4.583421006888854
GYM_BUX,S20,young,sap_miner_herbivory,up,Savanna,1,5e-4,2.9823333333333335,0.016765396222197384
GYM_BUX,S20,young,chew_herbivory,up,Savanna,1,0.008,2.9823333333333335,0.26824633955515814
GYM_BUX,S24,old,sap_miner_herbivory,up,Savanna,1,0.5820909090909091,11.79418181818182,4.935407288647715
GYM_BUX,S24,old,chew_herbivory,up,Savanna,1,1.3442727272727273,11.79418181818182,11.397761608188937
GYM_BUX,S24,young,sap_miner_herbivory,up,Savanna,1,0.328125,4.4604375,7.356341166085166
GYM_BUX,S24,young,chew_herbivory,up,Savanna,1,0.38256249999999997,4.4604375,8.576793195734723
GYM_BUX,S27,old,sap_miner_herbivory,low,Savanna,1,0.035166666666666666,7.1498333333333335,0.49185295694538333
GYM_BUX,S27,old,sap_miner_herbivory,up,Savanna,1,0.009181818181818263,7.0702727272727275,0.12986512028596156
GYM_BUX,S27,old,sap_miner_herbivory,up,Savanna,2,0.005928571428571429,6.7945714285714285,0.08725453092805181
GYM_BUX,S27,old,sap_miner_herbivory,up,Savanna,3,0.008538461538461538,8.970692307692307,0.09518174568466545
GYM_BUX,S27,old,chew_herbivory,low,Savanna,1,0.05533333333333334,7.1498333333333335,0.7739108137718829
GYM_BUX,S27,old,chew_herbivory,up,Savanna,1,0.09327272727272727,7.0702727272727275,1.3192238951821325
GYM_BUX,S27,old,chew_herbivory,up,Savanna,2,0.007642857142857143,6.7945714285714285,0.1124847567385728
GYM_BUX,S27,old,chew_herbivory,up,Savanna,3,0.034923076923076925,8.970692307692307,0.3893019147823254
GYM_BUX,S27,young,sap_miner_herbivory,up,Savanna,1,2.000000000004e-4,8.6984,0.0022992734296008463
GYM_BUX,S27,young,sap_miner_herbivory,up,Savanna,2,0.0025555555555555557,4.488333333333333,0.05693773981928457
GYM_BUX,S27,young,sap_miner_herbivory,up,Savanna,3,0.029714285714285714,5.186428571428571,0.5729238396915026
GYM_BUX,S27,young,chew_herbivory,up,Savanna,1,0.7662,8.6984,8.808516508783224
GYM_BUX,S27,young,chew_herbivory,up,Savanna,2,0.0044444444444444444,4.488333333333333,0.09902215620745142
GYM_BUX,S27,young,chew_herbivory,up,Savanna,3,0.029857142857142856,5.186428571428571,0.575678281228481
GYM_BUX,S4,old,sap_miner_herbivory,low,Savanna,1,0.46033333333333337,13.044666666666666,3.5289007001584305
GYM_BUX,S4,old,sap_miner_herbivory,low,Savanna,2,0.007200000000000001,5.4814,0.1313533039004634
GYM_BUX,S4,old,sap_miner_herbivory,low,Savanna,3,0.004833333333333777,6.5071666666666665,0.07427707911790248
GYM_BUX,S4,old,sap_miner_herbivory,up,Savanna,1,0.045875,13.253375,0.34613824780480446
GYM_BUX,S4,old,sap_miner_herbivory,up,Savanna,2,0.009956521739130473,4.792173913043478,0.2077662856105978
GYM_BUX,S4,old,sap_miner_herbivory,up,Savanna,3,0.007428571428571533,4.363761904761905,0.1702331976560222
GYM_BUX,S4,old,chew_herbivory,low,Savanna,1,0.45183333333333336,13.044666666666666,3.4637399703582568
GYM_BUX,S4,old,chew_herbivory,low,Savanna,2,0.001,5.4814,0.018243514430619914
GYM_BUX,S4,old,chew_herbivory,low,Savanna,3,0.052833333333333336,6.5071666666666665,0.8119253131163078
GYM_BUX,S4,old,chew_herbivory,up,Savanna,1,0.12775,13.253375,0.9639054203174664
GYM_BUX,S4,old,chew_herbivory,up,Savanna,2,0.08921739130434782,4.792173913043478,1.8617310832879694
GYM_BUX,S4,old,chew_herbivory,up,Savanna,3,0.01419047619047619,4.363761904761905,0.3251890570608584
GYM_BUX,S4,young,sap_miner_herbivory,up,Savanna,1,0.6071666666666667,4.289666666666666,14.154168933095038
GYM_BUX,S4,young,sap_miner_herbivory,up,Savanna,2,0.003375,5.858625,0.05760737374383921
GYM_BUX,S4,young,sap_miner_herbivory,up,Savanna,3,0.0047692307692307695,4.142230769230769,0.11513677134208622
GYM_BUX,S4,young,chew_herbivory,up,Savanna,1,0.6338333333333334,4.289666666666666,14.775817856865338
GYM_BUX,S4,young,chew_herbivory,up,Savanna,2,7.5e-4,5.858625,0.012801638609742046
GYM_BUX,S4,young,chew_herbivory,up,Savanna,3,0.02446153846153846,4.142230769230769,0.5905402143029583
GYM_BUX,S46,old,sap_miner_herbivory,up,Savanna,1,0.0155,5.669363636363636,0.27339929124641216
GYM_BUX,S46,old,sap_miner_herbivory,up,Savanna,2,0.0058,10.577533333333333,0.054833199926889065
GYM_BUX,S46,old,sap_miner_herbivory,up,Savanna,3,0.0142,6.823266666666667,0.20811146176318285
GYM_BUX,S46,old,chew_herbivory,up,Savanna,1,0.02859090909090909,5.669363636363636,0.5043054375190418
GYM_BUX,S46,old,chew_herbivory,up,Savanna,2,0.2138,10.577533333333333,2.0212651973049796
GYM_BUX,S46,old,chew_herbivory,up,Savanna,3,0.09613333333333333,6.823266666666667,1.4089048256455852
GYM_BUX,S46,young,sap_miner_herbivory,up,Savanna,1,0.0012857142857142856,1.1768571428571428,0.10924981791697014
GYM_BUX,S46,young,sap_miner_herbivory,up,Savanna,2,0.005,5.649166666666667,0.08850862959138515
GYM_BUX,S46,young,sap_miner_herbivory,up,Savanna,3,0.006,6.3316,0.09476277718112326
GYM_BUX,S46,young,chew_herbivory,up,Savanna,1,0.02742857142857143,1.1768571428571428,2.3306627822286963
GYM_BUX,S46,young,chew_herbivory,up,Savanna,2,0.23733333333333334,5.649166666666667,4.2012096179377485
GYM_BUX,S46,young,chew_herbivory,up,Savanna,3,0.2734,6.3316,4.318023880219849
GYM_BUX,S49,old,sap_miner_herbivory,low,Savanna,1,0.020913043478260868,3.6545217391304345,0.5722511718657054
GYM_BUX,S49,old,sap_miner_herbivory,up,Savanna,1,0.005235294117647059,2.341529411764706,0.22358438426367885
GYM_BUX,S49,old,chew_herbivory,low,Savanna,1,0.0641304347826087,3.6545217391304345,1.7548242796297622
GYM_BUX,S49,old,chew_herbivory,up,Savanna,1,0.0946470588235294,2.341529411764706,4.042104205396171
GYM_BUX,S5,old,sap_miner_herbivory,low,Savanna,1,0.2018,8.9938,2.2437679290177677
GYM_BUX,S5,old,sap_miner_herbivory,low,Savanna,2,0.399,11.7325,3.4008097165991904
GYM_BUX,S5,old,sap_miner_herbivory,low,Savanna,3,0.00275,7.5075,0.03663003663003663
GYM_BUX,S5,old,sap_miner_herbivory,up,Savanna,1,0.011857142857142858,5.397285714285714,0.219687144331807
GYM_BUX,S5,old,sap_miner_herbivory,up,Savanna,2,0.017625000000000002,3.773041666666667,0.4671297472198602
GYM_BUX,S5,old,sap_miner_herbivory,up,Savanna,3,0.014777777777777779,8.384777777777778,0.17624531227223939
GYM_BUX,S5,old,chew_herbivory,low,Savanna,1,2.1296,8.9938,23.67853410126976
GYM_BUX,S5,old,chew_herbivory,low,Savanna,2,2.88425,11.7325,24.58342211804816
GYM_BUX,S5,old,chew_herbivory,low,Savanna,3,0.2095,7.5075,2.7905427905427906
GYM_BUX,S5,old,chew_herbivory,up,Savanna,1,0.27266666666666667,5.397285714285714,5.051922041943481
GYM_BUX,S5,old,chew_herbivory,up,Savanna,2,0.16920833333333332,3.773041666666667,4.484666438439366
GYM_BUX,S5,old,chew_herbivory,up,Savanna,3,0.8081111111111111,8.384777777777778,9.637835760571406
GYM_BUX,S5,young,sap_miner_herbivory,up,Savanna,1,0.018375,6.67775,0.27516753397476695
GYM_BUX,S5,young,sap_miner_herbivory,up,Savanna,2,0.005222222222222223,2.8685555555555555,0.18205058682263625
GYM_BUX,S5,young,sap_miner_herbivory,up,Savanna,3,0.0225,8.177333333333333,0.27515082341431596
GYM_BUX,S5,young,chew_herbivory,up,Savanna,1,0.548,6.67775,8.206356931601213
GYM_BUX,S5,young,chew_herbivory,up,Savanna,2,0.16355555555555557,2.8685555555555555,5.701669442615331
GYM_BUX,S5,young,chew_herbivory,up,Savanna,3,0.7048333333333333,8.177333333333333,8.619354312734387
GYM_BUX,S50,old,sap_miner_herbivory,up,Savanna,1,0.014161290322580646,3.1583225806451614,0.4483801119418229
GYM_BUX,S50,old,sap_miner_herbivory,up,Savanna,2,0.007181818181818182,5.264136363636363,0.1364291820293409
GYM_BUX,S50,old,chew_herbivory,up,Savanna,1,0.06245161290322581,3.1583225806451614,1.977366507333415
GYM_BUX,S50,old,chew_herbivory,up,Savanna,2,0.17822727272727273,5.264136363636363,3.3856887515002896
GYM_BUX,S50,young,sap_miner_herbivory,up,Savanna,1,1.25e-4,0.89225,0.014009526478005043
GYM_BUX,S50,young,sap_miner_herbivory,up,Savanna,2,1e-4,1.8563,0.0053870602812045466
GYM_BUX,S50,young,chew_herbivory,up,Savanna,1,0.001,0.89225,0.11207621182404034
GYM_BUX,S50,young,chew_herbivory,up,Savanna,2,0.0242,1.8563,1.3036685880515002
GYM_BUX,S55,old,sap_miner_herbivory,low,Savanna,2,0.02642857142857143,2.801142857142857,0.9434924520603836
GYM_BUX,S55,old,sap_miner_herbivory,up,Savanna,1,0.17558064516129032,3.04,5.775679117147708
GYM_BUX,S55,old,sap_miner_herbivory,up,Savanna,2,0.03725,2.6464375,1.4075526060978198
GYM_BUX,S55,old,sap_miner_herbivory,up,Savanna,3,0.04191891891891892,2.7335945945945945,1.533472410349703
GYM_BUX,S55,old,chew_herbivory,low,Savanna,2,0.028,2.801142857142857,0.9995920032639739
GYM_BUX,S55,old,chew_herbivory,up,Savanna,1,0.17370967741935484,3.04,5.714134125636671
GYM_BUX,S55,old,chew_herbivory,up,Savanna,2,0.0366875,2.6464375,1.3862976170795642
GYM_BUX,S55,old,chew_herbivory,up,Savanna,3,0.042459459459459455,2.7335945945945945,1.5532463937197827
GYM_BUX,S55,young,sap_miner_herbivory,up,Savanna,2,0.10488888888888889,3.2345555555555556,3.2427604685514066
GYM_BUX,S55,young,chew_herbivory,up,Savanna,2,0.09,3.2345555555555556,2.7824533681426264
GYM_BUX,S58,old,sap_miner_herbivory,low,Savanna,1,3.333333333333333e-4,2.9036666666666666,0.011479738261967628
GYM_BUX,S58,old,sap_miner_herbivory,low,Savanna,3,0.049428571428571426,3.7855714285714286,1.3057096494207328
GYM_BUX,S58,old,sap_miner_herbivory,up,Savanna,1,0.0241,2.22435,1.0834625845752692
GYM_BUX,S58,old,sap_miner_herbivory,up,Savanna,2,0.14473076923076922,4.325346153846154,3.346108359491014
GYM_BUX,S58,old,sap_miner_herbivory,up,Savanna,3,0.11469230769230769,5.160230769230769,2.2226197397254146
GYM_BUX,S58,old,chew_herbivory,low,Savanna,1,0.01,2.9036666666666666,0.34439214785902883
GYM_BUX,S58,old,chew_herbivory,low,Savanna,3,0.05114285714285714,3.7855714285714286,1.3509943771463075
GYM_BUX,S58,old,chew_herbivory,up,Savanna,1,0.02205,2.22435,0.9913008294557961
GYM_BUX,S58,old,chew_herbivory,up,Savanna,2,0.14961538461538462,4.325346153846154,3.459038405107639
GYM_BUX,S58,old,chew_herbivory,up,Savanna,3,0.10615384615384615,5.160230769230769,2.0571530790215107
GYM_BUX,S58,young,sap_miner_herbivory,up,Savanna,1,9.166666666666666e-4,3.628416666666667,0.025263544704990697
GYM_BUX,S58,young,sap_miner_herbivory,up,Savanna,3,0.14883333333333335,6.0376666666666665,2.4650803290454375
GYM_BUX,S58,young,chew_herbivory,up,Savanna,1,0.0028333333333333335,3.628416666666667,0.07808731999724397
GYM_BUX,S58,young,chew_herbivory,up,Savanna,3,0.14633333333333334,6.0376666666666665,2.4236736045933864
GYM_BUX,T9,old,sap_miner_herbivory,low,Thicket,1,0.005111111111111111,6.533111111111111,0.07823395353583455
GYM_BUX,T9,old,sap_miner_herbivory,up,Thicket,1,0.009357142857142857,3.4267857142857143,0.273058884835852
GYM_BUX,T9,old,chew_herbivory,low,Thicket,1,0.13833333333333334,6.533111111111111,2.1174189598285658
GYM_BUX,T9,old,chew_herbivory,up,Thicket,1,0.20946428571428571,3.4267857142857143,6.112558624283481
GYM_BUX,T9,young,sap_miner_herbivory,up,Thicket,1,0.01225,3.00325,0.4078914509281612
GYM_BUX,T9,young,chew_herbivory,up,Thicket,1,0.72975,3.00325,24.298676433863317
GYM_HAR,F2,old,sap_miner_herbivory,low,Forest,1,0.0255,8.654,0.2946614282412757
GYM_HAR,F2,old,sap_miner_herbivory,up,Forest,1,0.029454545454545455,9.07990909090909,0.32439251494308113
GYM_HAR,F2,old,chew_herbivory,low,Forest,1,0.21366666666666667,8.654,2.4689931438255917
GYM_HAR,F2,old,chew_herbivory,up,Forest,1,0.07972727272727273,9.07990909090909,0.8780624555712413
GYM_HAR,F2,young,sap_miner_herbivory,up,Forest,1,0,2.3372,0
GYM_HAR,F2,young,chew_herbivory,up,Forest,1,0.0019,2.3372,0.08129385589594386
GYM_HAR,F3,old,sap_miner_herbivory,low,Forest,1,0,7.7206,0
GYM_HAR,F3,old,sap_miner_herbivory,low,Forest,2,0.0012000000000000001,6.3582,0.018873266018684533
GYM_HAR,F3,old,sap_miner_herbivory,up,Forest,1,0,7.740083333333334,0
GYM_HAR,F3,old,sap_miner_herbivory,up,Forest,2,0.02108695652173913,8.306565217391304,0.2538589172524614
GYM_HAR,F3,old,chew_herbivory,low,Forest,1,0.2836,7.7206,3.6732896407015
GYM_HAR,F3,old,chew_herbivory,low,Forest,2,0.064,6.3582,1.006574187663175
GYM_HAR,F3,old,chew_herbivory,up,Forest,1,0.26316666666666666,7.740083333333334,3.4000495257372334
GYM_HAR,F3,old,chew_herbivory,up,Forest,2,0.7015217391304348,8.306565217391304,8.445388927563846
GYM_HAR,F3,young,sap_miner_herbivory,up,Forest,1,0,4.097411764705883,0
GYM_HAR,F3,young,chew_herbivory,up,Forest,1,0.8171764705882353,4.097411764705883,19.94372344090961
GYM_HAR,F4,old,sap_miner_herbivory,low,Forest,1,0.10118181818181822,4.276272727272727,2.366121728778249
GYM_HAR,F4,old,sap_miner_herbivory,low,Forest,2,0.0397,8.7274,0.45488919953250684
GYM_HAR,F4,old,sap_miner_herbivory,up,Forest,1,0.015818181818181818,4.902181818181818,0.3226763593205252
GYM_HAR,F4,old,sap_miner_herbivory,up,Forest,2,0.08775,14.672875,0.5980423059557176
GYM_HAR,F4,old,chew_herbivory,low,Forest,1,0.002818181818181818,4.276272727272727,0.06590276153829801
GYM_HAR,F4,old,chew_herbivory,low,Forest,2,0.6870999999999999,8.7274,7.872906020120539
GYM_HAR,F4,old,chew_herbivory,up,Forest,1,0.06772727272727272,4.902181818181818,1.3815740672056969
GYM_HAR,F4,old,chew_herbivory,up,Forest,2,1.163875,14.672875,7.932153719022346
GYM_HAR,F4,young,sap_miner_herbivory,up,Forest,1,0.03225,1.0835,2.976465159206276
GYM_HAR,F4,young,chew_herbivory,up,Forest,1,0.016,1.0835,1.4766958929395477
GYM_HAR,F5,old,sap_miner_herbivory,low,Forest,1,0,10.7707,0
GYM_HAR,F5,old,sap_miner_herbivory,low,Forest,2,0,8.084846153846154,0
GYM_HAR,F5,old,sap_miner_herbivory,low,Forest,3,0,9.494299999999999,0
GYM_HAR,F5,old,sap_miner_herbivory,up,Forest,1,0,13.6067,0
GYM_HAR,F5,old,sap_miner_herbivory,up,Forest,2,0,9.494,0
GYM_HAR,F5,old,sap_miner_herbivory,up,Forest,3,0,9.471454545454545,0
GYM_HAR,F5,old,chew_herbivory,low,Forest,1,1.0222,10.7707,9.490562358992452
GYM_HAR,F5,old,chew_herbivory,low,Forest,2,0.9433846153846154,8.084846153846154,11.668553704461337
GYM_HAR,F5,old,chew_herbivory,low,Forest,3,1.5208,9.494299999999999,16.01803187175463
GYM_HAR,F5,old,chew_herbivory,up,Forest,1,2.3439,13.6067,17.226072449602036
GYM_HAR,F5,old,chew_herbivory,up,Forest,2,1.1324545454545454,9.494,11.92810770438746
GYM_HAR,F5,old,chew_herbivory,up,Forest,3,1.386,9.471454545454545,14.633444032787514
GYM_HAR,F6,old,sap_miner_herbivory,low,Forest,1,0,12.08,0
GYM_HAR,F6,old,sap_miner_herbivory,low,Forest,2,0,11.887,0
GYM_HAR,F6,old,sap_miner_herbivory,up,Forest,1,0,7.497866666666667,0
GYM_HAR,F6,old,sap_miner_herbivory,up,Forest,2,0,11.4076,0
GYM_HAR,F6,old,chew_herbivory,low,Forest,1,0.6068,12.08,5.023178807947019
GYM_HAR,F6,old,chew_herbivory,low,Forest,2,0.6576666666666667,11.887,5.5326547208434995
GYM_HAR,F6,old,chew_herbivory,up,Forest,1,0.8985333333333333,7.497866666666667,11.983853184905927
GYM_HAR,F6,old,chew_herbivory,up,Forest,2,0.5813,11.4076,5.095725656579824
GYM_HAR,F6,young,sap_miner_herbivory,up,Forest,1,0,3.0584000000000002,0
GYM_HAR,F6,young,sap_miner_herbivory,up,Forest,2,0,7.221285714285714,0
GYM_HAR,F6,young,chew_herbivory,up,Forest,1,0.1628,3.0584000000000002,5.323044729270206
GYM_HAR,F6,young,chew_herbivory,up,Forest,2,3.6592857142857143,7.221285714285714,50.67360382994718
GYM_HAR,F7,old,sap_miner_herbivory,low,Forest,1,0.26069230769230767,4.187230769230769,6.225888231619943
GYM_HAR,F7,old,sap_miner_herbivory,low,Forest,2,0.30046153846153845,3.818769230769231,7.868020304568527
GYM_HAR,F7,old,sap_miner_herbivory,low,Forest,3,0,2.6635833333333334,0
GYM_HAR,F7,old,sap_miner_herbivory,up,Forest,1,0.16204,2.79932,5.788548647528685
GYM_HAR,F7,old,sap_miner_herbivory,up,Forest,2,0.1850625,3.36875,5.4935064935064934
GYM_HAR,F7,old,sap_miner_herbivory,up,Forest,3,0,2.40695652173913,0
GYM_HAR,F7,old,chew_herbivory,low,Forest,1,0.25453846153846155,4.187230769230769,6.078921262446266
GYM_HAR,F7,old,chew_herbivory,low,Forest,2,0.3476923076923077,3.818769230769231,9.104826363709611
GYM_HAR,F7,old,chew_herbivory,low,Forest,3,0.08058333333333334,2.6635833333333334,3.025373087632575
GYM_HAR,F7,old,chew_herbivory,up,Forest,1,0.25336000000000003,2.79932,9.0507694725862
GYM_HAR,F7,old,chew_herbivory,up,Forest,2,0.156875,3.36875,4.656771799628943
GYM_HAR,F7,old,chew_herbivory,up,Forest,3,0.024869565217391303,2.40695652173913,1.0332369942196533
GYM_HAR,F7,young,sap_miner_herbivory,up,Forest,1,0,0.8708333333333333,0
GYM_HAR,F7,young,sap_miner_herbivory,up,Forest,2,0,0.8306666666666667,0
GYM_HAR,F7,young,sap_miner_herbivory,up,Forest,3,0,1.028,0
GYM_HAR,F7,young,chew_herbivory,up,Forest,1,0.07066666666666667,0.8708333333333333,8.114832535885167
