species,site,leaf_age,leaf_area,side,habitat,individual,herbivory_percentage_median,herbivory_percentage_mean
ACA_NIG,S50,old,0.264,up,Savanna,3,1.515151515,1.515151515
ACA_NIG,S50,old,0.273,up,Savanna,3,0,0
ACA_NIG,S50,old,0.276,up,Savanna,1,0,0
ACA_NIG,S50,old,0.277,up,Savanna,2,0.36101083,0.36101083
ACA_NIG,S50,old,0.278,up,Savanna,3,0,0
ACA_NIG,S50,old,0.282,up,Savanna,3,0,0
ACA_NIG,S50,old,0.283,up,Savanna,3,0.35335689,0.35335689
ACA_NIG,S50,old,0.291,up,Savanna,3,0.343642612,0.343642612
ACA_NIG,S50,old,0.293,up,Savanna,2,51.19453925,51.19453925
ACA_NIG,S50,old,0.299,up,Savanna,3,0,0
ACA_NIG,S50,old,0.301,up,Savanna,3,0,0
ACA_NIG,S50,old,0.302,up,Savanna,2,12.91390728,12.91390728
ACA_NIG,S50,old,0.304,up,Savanna,2,0.328947368,0.328947368
ACA_NIG,S50,old,0.308,up,Savanna,3,0,0
ACA_NIG,S50,old,0.314,up,Savanna,3,0,0
ACA_NIG,S50,old,0.315,up,Savanna,2,0,0
ACA_NIG,S50,old,0.317,up,Savanna,1,0,0
ACA_NIG,S50,old,0.325,up,Savanna,3,0,0
ACA_NIG,S50,old,0.327,up,Savanna,2,0.611620795,0.611620795
ACA_NIG,S50,old,0.331,up,Savanna,2,1.5105740179999998,1.5105740179999998
ACA_NIG,S50,old,0.337,up,Savanna,1,4.747774481,4.747774481
ACA_NIG,S50,old,0.341,up,Savanna,2,0,0
ACA_NIG,S50,old,0.343,up,Savanna,3,0,0
ACA_NIG,S50,old,0.346,up,Savanna,2,0.289017341,0.289017341
ACA_NIG,S50,old,0.348,up,Savanna,2,10.201149426,10.201149426
ACA_NIG,S50,old,0.351,up,Savanna,1,0,0
ACA_NIG,S50,old,0.356,up,Savanna,2,6.179775281,6.179775281
ACA_NIG,S50,old,0.359,up,Savanna,2,0.278551532,0.278551532
ACA_NIG,S50,old,0.36,up,Savanna,2,1.111111111,1.111111111
ACA_NIG,S50,old,0.362,up,Savanna,3,0,0
ACA_NIG,S50,old,0.365,up,Savanna,1,4.383561644,4.383561644
ACA_NIG,S50,old,0.369,up,Savanna,1,0,0
ACA_NIG,S50,old,0.37,up,Savanna,1,0,0
ACA_NIG,S50,old,0.372,up,Savanna,2,1.6129032255,1.6129032255
ACA_NIG,S50,old,0.375,up,Savanna,3,0,0
ACA_NIG,S50,old,0.377,up,Savanna,3,0,0
ACA_NIG,S50,old,0.378,up,Savanna,1,0,0
ACA_NIG,S50,old,0.379,up,Savanna,3,0,0
ACA_NIG,S50,old,0.384,up,Savanna,3,0,0
ACA_NIG,S50,old,0.386,up,Savanna,2,49.48186528,49.48186528
ACA_NIG,S50,old,0.387,up,Savanna,3,0.258397933,0.258397933
ACA_NIG,S50,old,0.391,up,Savanna,2,8.439897698,8.439897698
ACA_NIG,S50,old,0.391,up,Savanna,3,0,0
ACA_NIG,S50,old,0.396,up,Savanna,1,0.252525253,0.252525253
ACA_NIG,S50,old,0.4,up,Savanna,1,0,0
ACA_NIG,S50,old,0.4,up,Savanna,3,2.75,2.75
ACA_NIG,S50,old,0.402,up,Savanna,2,18.4079602,18.4079602
ACA_NIG,S50,old,0.403,up,Savanna,3,0,0
ACA_NIG,S50,old,0.425,up,Savanna,2,1.176470588,1.176470588
ACA_NIG,S50,old,0.433,up,Savanna,3,0,0
ACA_NIG,S50,old,0.435,up,Savanna,3,0,0
ACA_NIG,S50,old,0.443,up,Savanna,1,6.772009029,6.772009029
ACA_NIG,S50,old,0.444,up,Savanna,3,0.225225225,0.225225225
ACA_NIG,S50,old,0.447,up,Savanna,3,3.579418345,3.579418345
ACA_NIG,S50,old,0.448,up,Savanna,2,0.223214286,0.223214286
ACA_NIG,S50,old,0.46,up,Savanna,3,0,0
ACA_NIG,S50,old,0.462,up,Savanna,2,10.17316017,10.17316017
ACA_NIG,S50,old,0.475,up,Savanna,3,1.263157895,1.263157895
ACA_NIG,S50,old,0.476,up,Savanna,3,0,0
ACA_NIG,S50,old,0.477,up,Savanna,1,0,0
ACA_NIG,S50,old,0.478,up,Savanna,1,1.255230126,1.255230126
ACA_NIG,S50,old,0.478,up,Savanna,3,0.209205021,0.209205021
ACA_NIG,S50,old,0.479,up,Savanna,1,0.208768267,0.208768267
ACA_NIG,S50,old,0.483,up,Savanna,3,2.691511387,2.691511387
ACA_NIG,S50,old,0.486,up,Savanna,2,15.22633745,15.22633745
ACA_NIG,S50,old,0.487,up,Savanna,3,0,0
ACA_NIG,S50,old,0.489,up,Savanna,3,0,0
ACA_NIG,S50,old,0.492,up,Savanna,3,0,0
ACA_NIG,S50,old,0.493,up,Savanna,3,0,0
ACA_NIG,S50,old,0.507,up,Savanna,2,0.591715976,0.591715976
ACA_NIG,S50,old,0.511,up,Savanna,1,0.195694716,0.195694716
ACA_NIG,S50,old,0.517,up,Savanna,2,0.773694391,0.773694391
ACA_NIG,S50,old,0.523,up,Savanna,3,0.9560229445,0.9560229445
ACA_NIG,S50,old,0.527,up,Savanna,2,3.036053131,3.036053131
ACA_NIG,S50,old,0.534,up,Savanna,2,0.187265918,0.187265918
ACA_NIG,S50,old,0.55,up,Savanna,3,0,0
ACA_NIG,S50,old,0.557,up,Savanna,1,0.359066427,0.359066427
ACA_NIG,S50,old,0.557,up,Savanna,3,0,0
ACA_NIG,S50,old,0.56,up,Savanna,2,0.357142857,0.357142857
ACA_NIG,S50,old,0.562,up,Savanna,2,0,0
ACA_NIG,S50,old,0.566,up,Savanna,1,0,0
ACA_NIG,S50,old,0.57,up,Savanna,2,1.578947368,1.578947368
ACA_NIG,S50,old,0.572,up,Savanna,1,0,0
ACA_NIG,S50,old,0.579,up,Savanna,2,2.763385147,2.763385147
ACA_NIG,S50,old,0.585,up,Savanna,1,0,0
ACA_NIG,S50,old,0.585,up,Savanna,2,3.58974359,3.58974359
ACA_NIG,S50,old,0.588,up,Savanna,2,0,0
ACA_NIG,S50,old,0.592,up,Savanna,3,0,0
ACA_NIG,S50,old,0.593,up,Savanna,3,0.168634064,0.168634064
ACA_NIG,S50,old,0.597,up,Savanna,1,2.512562814,2.512562814
ACA_NIG,S50,old,0.601,up,Savanna,2,0,0
ACA_NIG,S50,old,0.603,up,Savanna,1,11.27694859,11.27694859
ACA_NIG,S50,old,0.611,up,Savanna,2,0.163666121,0.163666121
ACA_NIG,S50,old,0.615,up,Savanna,1,0,0
ACA_NIG,S50,old,0.623,up,Savanna,2,0.160513644,0.160513644
ACA_NIG,S50,old,0.626,up,Savanna,3,0,0
ACA_NIG,S50,old,0.627,up,Savanna,3,0,0
ACA_NIG,S50,old,0.629,up,Savanna,1,2.146263911,2.146263911
ACA_NIG,S50,old,0.63,up,Savanna,2,39.20634921,39.20634921
ACA_NIG,S50,old,0.639,up,Savanna,1,0.156494523,0.156494523
ACA_NIG,S50,old,0.644,up,Savanna,2,1.086956522,1.086956522
ACA_NIG,S50,old,0.651,up,Savanna,1,39.32411674,39.32411674
ACA_NIG,S50,old,0.652,up,Savanna,3,2.760736196,2.760736196
ACA_NIG,S50,old,0.655,up,Savanna,2,5.038167939,5.038167939
ACA_NIG,S50,old,0.657,up,Savanna,3,0,0
ACA_NIG,S50,old,0.659,up,Savanna,1,13.50531108,13.50531108
ACA_NIG,S50,old,0.659,up,Savanna,3,0.151745068,0.151745068
ACA_NIG,S50,old,0.665,up,Savanna,1,0.15037594,0.15037594
ACA_NIG,S50,old,0.67,up,Savanna,2,8.955223882,8.955223882
ACA_NIG,S50,old,0.673,up,Savanna,1,0,0
ACA_NIG,S50,old,0.674,up,Savanna,3,1.335311573,1.335311573
ACA_NIG,S50,old,0.676,up,Savanna,1,0.73964497,0.73964497
ACA_NIG,S50,old,0.679,up,Savanna,3,0,0
ACA_NIG,S50,old,0.68,up,Savanna,1,37.35294118,37.35294118
ACA_NIG,S50,old,0.682,up,Savanna,2,70.82111437,70.82111437
ACA_NIG,S50,old,0.682,up,Savanna,3,2.93255132,2.93255132
ACA_NIG,S50,old,0.693,up,Savanna,1,0.721500722,0.721500722
ACA_NIG,S50,old,0.702,up,Savanna,1,0,0
ACA_NIG,S50,old,0.704,up,Savanna,1,21.73295455,21.73295455
ACA_NIG,S50,old,0.707,up,Savanna,1,26.59123055,26.59123055
ACA_NIG,S50,old,0.707,up,Savanna,2,0.141442716,0.141442716
ACA_NIG,S50,old,0.709,up,Savanna,1,0,0
ACA_NIG,S50,old,0.715,up,Savanna,3,0,0
ACA_NIG,S50,old,0.719,up,Savanna,1,0,0
ACA_NIG,S50,old,0.722,up,Savanna,2,0.138504155,0.138504155
ACA_NIG,S50,old,0.723,up,Savanna,1,0,0
ACA_NIG,S50,old,0.723,up,Savanna,3,2.213001383,2.213001383
ACA_NIG,S50,old,0.724,up,Savanna,3,0,0
ACA_NIG,S50,old,0.728,up,Savanna,3,0,0
ACA_NIG,S50,old,0.738,up,Savanna,2,0.135501355,0.135501355
ACA_NIG,S50,old,0.739,up,Savanna,1,0,0
ACA_NIG,S50,old,0.739,up,Savanna,3,0,0
ACA_NIG,S50,old,0.745,up,Savanna,1,0,0
ACA_NIG,S50,old,0.746,up,Savanna,2,2.680965147,2.680965147
ACA_NIG,S50,old,0.747,up,Savanna,3,0.267737617,0.267737617
ACA_NIG,S50,old,0.761,up,Savanna,1,0,0
ACA_NIG,S50,old,0.765,up,Savanna,3,4.052287582,4.052287582
ACA_NIG,S50,old,0.767,up,Savanna,2,0.391134289,0.391134289
ACA_NIG,S50,old,0.768,up,Savanna,1,1.432291667,1.432291667
ACA_NIG,S50,old,0.776,up,Savanna,2,25.25773196,25.25773196
ACA_NIG,S50,old,0.781,up,Savanna,1,19.07810499,19.07810499
ACA_NIG,S50,old,0.781,up,Savanna,2,0.512163892,0.512163892
ACA_NIG,S50,old,0.782,up,Savanna,1,0.127877238,0.127877238
ACA_NIG,S50,old,0.786,up,Savanna,2,1.65394402,1.65394402
ACA_NIG,S50,old,0.788,up,Savanna,1,0,0
ACA_NIG,S50,old,0.801,up,Savanna,1,3.370786517,3.370786517
ACA_NIG,S50,old,0.806,up,Savanna,1,16.99751861,16.99751861
ACA_NIG,S50,old,0.842,up,Savanna,3,0.118764846,0.118764846
ACA_NIG,S50,old,0.846,up,Savanna,3,0,0
ACA_NIG,S50,old,0.847,up,Savanna,3,17.11924439,17.11924439
ACA_NIG,S50,old,0.848,up,Savanna,2,0.117924528,0.117924528
ACA_NIG,S50,old,0.87,up,Savanna,2,0,0
ACA_NIG,S50,old,0.87,up,Savanna,3,0.114942529,0.114942529
ACA_NIG,S50,old,0.877,up,Savanna,2,0.228050171,0.228050171
ACA_NIG,S50,old,0.88,up,Savanna,2,0.340909091,0.340909091
ACA_NIG,S50,old,0.882,up,Savanna,2,2.721088435,2.721088435
ACA_NIG,S50,old,0.889,up,Savanna,1,28.68391451,28.68391451
ACA_NIG,S50,old,0.896,up,Savanna,1,0,0
ACA_NIG,S50,old,0.919,up,Savanna,1,11.53427639,11.53427639
ACA_NIG,S50,old,0.936,up,Savanna,2,14.31623932,14.31623932
ACA_NIG,S50,old,0.936,up,Savanna,3,0.641025641,0.641025641
ACA_NIG,S50,old,0.945,up,Savanna,2,0,0
ACA_NIG,S50,old,0.949,up,Savanna,1,5.268703899,5.268703899
ACA_NIG,S50,old,0.959,up,Savanna,1,1.564129301,1.564129301
ACA_NIG,S50,old,0.962,up,Savanna,3,0,0
ACA_NIG,S50,old,0.988,up,Savanna,3,7.186234818,7.186234818
ACA_NIG,S50,old,1.004,up,Savanna,3,2.19123506,2.19123506
ACA_NIG,S50,old,1.014,up,Savanna,1,14.00394477,14.00394477
ACA_NIG,S50,old,1.024,up,Savanna,1,0.09765625,0.09765625
ACA_NIG,S50,old,1.027,up,Savanna,1,0,0
ACA_NIG,S50,old,1.044,up,Savanna,2,0,0
ACA_NIG,S50,old,1.125,up,Savanna,2,0,0
ACA_NIG,S50,old,1.127,up,Savanna,1,0.088731145,0.088731145
ACA_NIG,S50,old,1.155,up,Savanna,1,0,0
ACA_NIG,S50,old,1.18,up,Savanna,3,0.254237288,0.254237288
ACA_NIG,S50,old,1.231,up,Savanna,1,0.081234768,0.081234768
ACA_NIG,S50,old,1.246,up,Savanna,1,0,0
ACA_NIG,S50,old,1.318,up,Savanna,1,0.075872534,0.075872534
ACA_NIG,S50,old,1.329,up,Savanna,2,1.203912716,1.203912716
ACA_NIG,S50,old,1.33,up,Savanna,2,1.052631579,1.052631579
ACA_NIG,S50,old,1.422,up,Savanna,1,0,0
ACA_NIG,S50,old,1.487,up,Savanna,1,0.403496974,0.403496974
ACA_NIG,S50,old,1.488,up,Savanna,2,0.940860215,0.940860215
ACA_NIG,S50,old,1.554,up,Savanna,2,2.50965251,2.50965251
ACA_NIG,S50,old,1.779,up,Savanna,2,0.056211355,0.056211355
ACA_NIG,S50,old,1.806,up,Savanna,2,0.055370986,0.055370986
ACA_NIG,S52,old,0.631,up,Savanna,1,65.61014263,65.61014263
ACA_NIG,S52,old,0.765,up,Savanna,1,0.392156863,0.392156863
ACA_NIG,S52,old,1.015,up,Savanna,1,0,0
ACA_NIG,S52,old,1.043,up,Savanna,1,0.095877277,0.095877277
ACA_NIG,S52,old,1.108,up,Savanna,1,3.971119134,3.971119134
ACA_NIG,S52,old,1.118,up,Savanna,1,0,0
ACA_NIG,S52,old,1.124,up,Savanna,1,0,0
ACA_NIG,S52,old,1.142,up,Savanna,1,0,0
ACA_NIG,S52,old,1.164,up,Savanna,1,0.171821306,0.171821306
ACA_NIG,S52,old,1.192,up,Savanna,1,0.587248322,0.587248322
ACA_NIG,S52,old,1.205,up,Savanna,1,0.414937759,0.414937759
ACA_NIG,S52,old,1.225,up,Savanna,1,0.081632653,0.081632653
ACA_NIG,S52,old,1.238,up,Savanna,1,0.080775444,0.080775444
ACA_NIG,S52,old,1.249,up,Savanna,1,0,0
ACA_NIG,S52,old,1.359,up,Savanna,1,0.073583517,0.073583517
ACA_NIG,S52,old,1.475,up,Savanna,1,0,0
ACA_NIG,S52,old,1.536,up,Savanna,1,0.065104167,0.065104167
ACA_NIG,S52,old,1.549,up,Savanna,1,0.064557779,0.064557779
ACA_NIG,S52,old,1.594,up,Savanna,1,0,0
ACA_NIG,S52,old,1.631,up,Savanna,1,0.061312078,0.061312078
ACA_NIG,S52,old,1.632,up,Savanna,1,0.06127451,0.06127451
ACA_NIG,S52,old,1.639,up,Savanna,1,0.061012813,0.061012813
ACA_NIG,S52,old,3.32,up,Savanna,1,1.71686747,1.71686747
ACA_NIG,S52,old,4.403,up,Savanna,1,9.697933227,9.697933227
ACA_NIG,S52,old,8.443,up,Savanna,1,0.911998105,0.911998105
ACA_NIG,S55,old,0.392,up,Savanna,1,0.765306122,0.765306122
ACA_NIG,S55,old,0.409,up,Savanna,1,0.244498778,0.244498778
ACA_NIG,S55,old,0.41,up,Savanna,1,0,0
ACA_NIG,S55,old,0.481,up,Savanna,1,0.415800416,0.415800416
ACA_NIG,S55,old,0.488,up,Savanna,1,0,0
ACA_NIG,S55,old,0.5,up,Savanna,1,0,0
ACA_NIG,S55,old,0.524,up,Savanna,1,0.190839695,0.190839695
ACA_NIG,S55,old,0.525,up,Savanna,1,0,0
ACA_NIG,S55,old,0.553,up,Savanna,1,9.04159132,9.04159132
ACA_NIG,S55,old,0.561,up,Savanna,1,0,0
ACA_NIG,S55,old,0.571,up,Savanna,1,0,0
ACA_NIG,S55,old,0.576,up,Savanna,2,0,0
ACA_NIG,S55,old,0.599,up,Savanna,2,0,0
ACA_NIG,S55,old,0.606,up,Savanna,1,0.165016502,0.165016502
ACA_NIG,S55,old,0.623,up,Savanna,2,0,0
ACA_NIG,S55,old,0.628,up,Savanna,1,0.318471338,0.318471338
ACA_NIG,S55,old,0.635,up,Savanna,2,0.157480315,0.157480315
ACA_NIG,S55,old,0.654,up,Savanna,2,0.152905199,0.152905199
ACA_NIG,S55,old,0.655,up,Savanna,2,0.152671756,0.152671756
ACA_NIG,S55,old,0.657,up,Savanna,1,0,0
ACA_NIG,S55,old,0.663,up,Savanna,1,0,0
ACA_NIG,S55,old,0.678,up,Savanna,2,0.884955752,0.884955752
ACA_NIG,S55,old,0.687,up,Savanna,1,0.145560408,0.145560408
ACA_NIG,S55,old,0.717,up,Savanna,2,0,0
ACA_NIG,S55,old,0.745,up,Savanna,2,2.55033557,2.55033557
ACA_NIG,S55,old,0.754,up,Savanna,2,0,0
ACA_NIG,S55,old,0.768,up,Savanna,1,0,0
ACA_NIG,S55,old,0.776,up,Savanna,2,0,0
ACA_NIG,S55,old,0.791,up,Savanna,2,0,0
ACA_NIG,S55,old,0.861,up,Savanna,2,0.116144019,0.116144019
ACA_NIG,S55,old,0.9,up,Savanna,2,0,0
ACA_NIG,S55,old,1.014,up,Savanna,2,0.098619329,0.098619329
ACA_NIG,S55,old,1.164,up,Savanna,2,0.085910653,0.085910653
ACA_NIG,S55,old,1.196,up,Savanna,2,0.08361204,0.08361204
ACA_NIG,S55,old,1.239,up,Savanna,3,6.698950767,6.698950767
ACA_NIG,S55,old,1.395,up,Savanna,2,0.215053763,0.215053763
ACA_NIG,S55,old,1.396,up,Savanna,2,2.148997135,2.148997135
ACA_NIG,S55,old,1.423,up,Savanna,2,0.702740689,0.702740689
ACA_NIG,S55,old,1.435,up,Savanna,2,0,0
ACA_NIG,S55,old,1.439,up,Savanna,2,0.069492703,0.069492703
ACA_NIG,S55,old,1.731,up,Savanna,3,2.021952629,2.021952629
ACA_NIG,S55,old,1.768,up,Savanna,3,5.373303167,5.373303167
ACA_NIG,S55,old,1.95,up,Savanna,3,11.69230769,11.69230769
ACA_NIG,S55,old,2.379,up,Savanna,3,7.860445565,7.860445565
ACA_NIG,S55,old,2.571,up,Savanna,3,4.317386231,4.317386231
ACA_NIG,S55,old,2.73,up,Savanna,3,0.073260073,0.073260073
ACA_NIG,S55,old,2.978,up,Savanna,3,8.865010074,8.865010074
ACA_NIG,S55,old,2.99,up,Savanna,3,4.648829431,4.648829431
ACA_NIG,S55,old,3.1,up,Savanna,3,2.935483871,2.935483871
ACA_NIG,S55,old,3.21,up,Savanna,3,4.423676012,4.423676012
ACA_NIG,S55,old,3.485,up,Savanna,3,16.49928264,16.49928264
ACA_NIG,S55,old,3.502,up,Savanna,3,8.052541405,8.052541405
ACA_NIG,S55,old,3.861,up,Savanna,3,11.13701114,11.13701114
ACA_NIG,S55,old,6.125,up,Savanna,3,2.106122449,2.106122449
ACA_NIG,S55,old,6.84,up,Savanna,3,3.347953216,3.347953216
ACA_NIL,S1,old,0.01,up,Savanna,3,0,0
ACA_NIL,S1,old,0.011,up,Savanna,3,0,0
ACA_NIL,S1,old,0.012,up,Savanna,3,0,0
ACA_NIL,S1,old,0.013,up,Savanna,3,0,0
ACA_NIL,S1,old,0.015,up,Savanna,3,0,0
ACA_NIL,S1,old,0.016,up,Savanna,3,0,0
ACA_NIL,S1,old,0.017,up,Savanna,3,0,0
ACA_NIL,S1,old,0.018,up,Savanna,3,0,0
ACA_NIL,S1,old,0.019,up,Savanna,3,0,0
ACA_NIL,S1,old,0.02,up,Savanna,3,0,0
ACA_NIL,S1,old,0.021,up,Savanna,1,0,0
ACA_NIL,S1,old,0.021,up,Savanna,3,0,0
ACA_NIL,S1,old,0.022,up,Savanna,1,0,0
ACA_NIL,S1,old,0.022,up,Savanna,3,0,0
ACA_NIL,S1,old,0.023,up,Savanna,1,0,0
ACA_NIL,S1,old,0.023,up,Savanna,3,0,0
ACA_NIL,S1,old,0.024,up,Savanna,1,0,0
ACA_NIL,S1,old,0.024,up,Savanna,3,0,0
ACA_NIL,S1,old,0.025,up,Savanna,1,0,0
ACA_NIL,S1,old,0.025,up,Savanna,3,0,0
ACA_NIL,S1,old,0.026,up,Savanna,1,0,0
ACA_NIL,S1,old,0.026,up,Savanna,3,0,0
ACA_NIL,S1,old,0.028,up,Savanna,1,0,0
ACA_NIL,S1,old,0.028,up,Savanna,3,0,0
ACA_NIL,S1,old,0.03,up,Savanna,1,0,0
ACA_NIL,S1,old,0.03,up,Savanna,3,0,0
ACA_NIL,S1,old,0.039,up,Savanna,3,0,0
ACA_NIL,S1,old,0.04,up,Savanna,3,0,0
ACA_NIL,S1,old,0.041,up,Savanna,3,0,0
ACA_NIL,S1,old,0.043,up,Savanna,3,0,0
ACA_NIL,S1,old,0.046,up,Savanna,3,0,0
ACA_NIL,S1,old,1.158,up,Savanna,2,0.086355786,0.086355786
ACA_NIL,S1,old,1.416,up,Savanna,1,0.706214689,0.706214689
ACA_NIL,S1,old,3.271,up,Savanna,2,0.275145216,0.275145216
ACA_NIL,S1,old,3.388,up,Savanna,2,11.12750885,11.12750885
ACA_NIL,S1,old,3.473,up,Savanna,2,0.460696804,0.460696804
ACA_NIL,S1,old,3.683,up,Savanna,2,0.298669563,0.298669563
ACA_NIL,S1,old,3.866,up,Savanna,2,0.362131402,0.362131402
ACA_NIL,S1,old,4.004,up,Savanna,2,0.774225774,0.774225774
ACA_NIL,S1,old,5.297,up,Savanna,1,1.925618274,1.925618274
ACA_NIL,S1,old,5.866,up,Savanna,1,2.130923969,2.130923969
ACA_NIL,S11,old,0.013,up,Savanna,2,0,0
ACA_NIL,S11,old,0.014,up,Savanna,2,0,0
ACA_NIL,S11,old,0.015,up,Savanna,2,0,0
ACA_NIL,S11,old,0.017,up,Savanna,2,0,0
ACA_NIL,S11,old,0.018,up,Savanna,2,0,0
ACA_NIL,S11,old,0.019,up,Savanna,2,0,0
ACA_NIL,S11,old,0.02,up,Savanna,2,0,0
ACA_NIL,S11,old,0.021,up,Savanna,2,0,0
ACA_NIL,S11,old,0.022,up,Savanna,2,0,0
ACA_NIL,S11,old,0.024,up,Savanna,2,0,0
ACA_NIL,S11,old,0.028,up,Savanna,2,0,0
ACA_NIL,S11,old,0.029,up,Savanna,2,0,0
ACA_NIL,S11,old,2.343,up,Savanna,1,1.152368758,1.152368758
ACA_NIL,S11,old,3.656,up,Savanna,1,1.230853392,1.230853392
ACA_NIL,S11,old,6.052,up,Savanna,1,2.842035691,2.842035691
ACA_NIL,S11,old,7.925,up,Savanna,2,8.593059937,8.593059937
ACA_NIL,S13,old,0.01,up,Savanna,1,0,0
ACA_NIL,S13,old,0.011,up,Savanna,1,0,1.8181818182
ACA_NIL,S13,old,0.011,up,Savanna,2,0,0
ACA_NIL,S13,old,0.012,up,Savanna,1,0,0
ACA_NIL,S13,old,0.012,up,Savanna,2,0,0
ACA_NIL,S13,old,0.013,up,Savanna,1,0,2.564102564
ACA_NIL,S13,old,0.014,up,Savanna,2,0,0
ACA_NIL,S13,old,0.015,up,Savanna,2,0,0
ACA_NIL,S13,old,0.016,up,Savanna,1,0,0
ACA_NIL,S13,old,0.016,up,Savanna,2,0,0
ACA_NIL,S13,old,0.017,up,Savanna,1,5.882352941,5.882352941
ACA_NIL,S13,old,0.017,up,Savanna,2,0,0
ACA_NIL,S13,old,0.018,up,Savanna,2,0,0
ACA_NIL,S13,old,0.019,up,Savanna,1,0,0
ACA_NIL,S13,old,0.019,up,Savanna,2,0,0
ACA_NIL,S13,old,0.02,up,Savanna,1,0,0
ACA_NIL,S13,old,0.02,up,Savanna,2,0,0
ACA_NIL,S13,old,0.022,up,Savanna,2,0,0
ACA_NIL,S13,old,0.024,up,Savanna,2,0,0
ACA_NIL,S13,old,1.229,up,Savanna,2,2.92921074,2.92921074
ACA_NIL,S13,old,2.112,up,Savanna,1,6.34469697,6.34469697
ACA_NIL,S19,old,0.012,up,Savanna,2,0,0
ACA_NIL,S19,old,0.013,up,Savanna,2,0,0
ACA_NIL,S19,old,0.014,up,Savanna,2,0,0
ACA_NIL,S19,old,0.015,up,Savanna,2,0,0
ACA_NIL,S19,old,0.016,up,Savanna,2,0,0
ACA_NIL,S19,old,0.018,up,Savanna,2,0,0
ACA_NIL,S19,old,0.019,up,Savanna,2,0,0
ACA_NIL,S19,old,0.43,up,Savanna,1,0.23255814,0.23255814
ACA_NIL,S19,old,1.692,up,Savanna,2,6.382978723,6.382978723
ACA_NIL,S19,old,2.422,up,Savanna,2,3.509496284,3.509496284
ACA_NIL,S19,old,5.618,up,Savanna,1,8.650765397,8.650765397
ACA_NIL,S19,old,7.841,up,Savanna,3,8.200484632,8.200484632
ACA_NIL,S19,old,7.93,up,Savanna,3,5.107187894,5.107187894
ACA_NIL,S19,old,8.727,up,Savanna,1,4.228257133,4.228257133
ACA_NIL,S20,old,0.01,up,Savanna,1,0,0
ACA_NIL,S20,old,0.013,up,Savanna,1,0,0
ACA_NIL,S20,old,0.015,up,Savanna,1,0,0
ACA_NIL,S20,old,0.021,up,Savanna,1,0,0
ACA_NIL,S20,old,0.023,up,Savanna,1,0,0
ACA_NIL,S20,old,0.024,up,Savanna,1,0,0
ACA_NIL,S20,old,0.025,up,Savanna,1,0,0
ACA_NIL,S20,old,0.026,up,Savanna,1,0,0
ACA_NIL,S20,old,0.028,up,Savanna,1,0,0
ACA_NIL,S20,old,0.029,up,Savanna,1,0,0.8620689655
ACA_NIL,S20,old,0.03,up,Savanna,1,0,0
ACA_NIL,S20,old,0.031,up,Savanna,1,0,0
ACA_NIL,S20,old,0.032,up,Savanna,1,0,0
ACA_NIL,S20,old,0.033,up,Savanna,1,0,0
ACA_NIL,S20,old,0.034,up,Savanna,1,0,0
ACA_NIL,S20,old,0.035,up,Savanna,1,0,0
ACA_NIL,S20,old,0.036,up,Savanna,1,0,0
ACA_NIL,S20,old,0.037,up,Savanna,1,0,0
ACA_NIL,S20,old,0.04,up,Savanna,1,0,0
ACA_NIL,S20,old,0.041,up,Savanna,1,0,0
ACA_NIL,S20,old,0.044,up,Savanna,1,0,0
ACA_NIL,S20,old,0.046,up,Savanna,1,0,0
ACA_NIL,S20,old,0.049,up,Savanna,1,0,0
ACA_NIL,S20,old,0.564,up,Savanna,1,0.709219858,0.709219858
ACA_NIL,S20,old,1.001,up,Savanna,1,0.799200799,0.799200799
ACA_NIL,S20,old,1.03,up,Savanna,1,1.941747573,1.941747573
ACA_NIL,S49,old,0.011,up,Savanna,3,0,0
ACA_NIL,S49,old,0.012,up,Savanna,2,0,0
ACA_NIL,S49,old,0.012,up,Savanna,3,0,0
ACA_NIL,S49,old,0.013,up,Savanna,2,0,0
ACA_NIL,S49,old,0.013,up,Savanna,3,0,0
ACA_NIL,S49,old,0.014,up,Savanna,2,0,0
ACA_NIL,S49,old,0.014,up,Savanna,3,0,0
ACA_NIL,S49,old,0.015,up,Savanna,2,0,0
ACA_NIL,S49,old,0.015,up,Savanna,3,0,0
ACA_NIL,S49,old,0.016,up,Savanna,2,0,0
ACA_NIL,S49,old,0.016,up,Savanna,3,0,0
ACA_NIL,S49,old,0.017,up,Savanna,1,0,0
ACA_NIL,S49,old,0.017,up,Savanna,3,0,0
ACA_NIL,S49,old,0.018,up,Savanna,1,0,0
ACA_NIL,S49,old,0.018,up,Savanna,3,0,0
ACA_NIL,S49,old,0.02,up,Savanna,1,0,0
ACA_NIL,S49,old,0.02,up,Savanna,3,0,0
ACA_NIL,S49,old,0.022,up,Savanna,1,0,0
ACA_NIL,S49,old,0.022,up,Savanna,3,0,0
ACA_NIL,S49,old,0.023,up,Savanna,1,0,0
ACA_NIL,S49,old,0.023,up,Savanna,3,0,0
ACA_NIL,S49,old,0.024,up,Savanna,1,0,0
ACA_NIL,S49,old,0.024,up,Savanna,2,0,0
ACA_NIL,S49,old,0.024,up,Savanna,3,0,0
ACA_NIL,S49,old,0.025,up,Savanna,1,0,0
ACA_NIL,S49,old,0.025,up,Savanna,2,0,0
ACA_NIL,S49,old,0.026,up,Savanna,1,0,0
ACA_NIL,S49,old,0.026,up,Savanna,2,0,0
