species,site,leaf_age,side,habitat,individual,mean_leaf_area,mean_total_herbivory,total_herbivory_standardized
BRA_ILL,S58,young,up,Savanna,3,4.694333333333334,0.025500000000000002,0.5432081232691898
BRA_ILL,T9,old,low,Thicket,1,10.5214,0.1408,1.3382249510521413
BRA_ILL,T9,old,low,Thicket,2,12.836,0.052333333333333336,0.4077074893528618
BRA_ILL,T9,old,low,Thicket,3,7.0495,0.2735,3.8797077806936664
BRA_ILL,T9,old,up,Thicket,1,8.110904761904761,0.13038095238095238,1.6074772939428987
BRA_ILL,T9,old,up,Thicket,2,6.1245,0.1565,2.55531063760307
BRA_ILL,T9,old,up,Thicket,3,7.711611111111111,0.11794444444444445,1.5294397337348444
CAN_INE,F4,old,low,Forest,1,3.6364705882352943,0.16005882352941178,4.401488191523779
CAN_INE,F4,old,low,Forest,2,8.995,0.6411428571428571,7.127769395696022
CAN_INE,F4,old,low,Forest,3,9.540000000000001,0.3777142857142857,3.95926924228811
CAN_INE,F4,old,up,Forest,1,3.8233684210526317,0.13073684210526326,3.419415230438855
CAN_INE,F4,old,up,Forest,2,10.408727272727273,0.14236363636363636,1.3677333705980994
CAN_INE,F4,old,up,Forest,3,9.4211,0.1918,2.035855685641804
CAN_INE,F4,young,up,Forest,1,2.6753333333333336,0.656,24.520308995763767
CAN_INE,F4,young,up,Forest,2,4.877000000000001,0.04928571428571429,1.0105744163566595
CAN_INE,F4,young,up,Forest,3,1.8079,0.007,0.3871895569445213
CAN_INE,F5,old,low,Forest,1,13.216142857142858,1.079,8.1642579961735109
CAN_INE,F5,old,up,Forest,1,10.9563,0.05859999999999999,0.534852094228891
CEL_AFR,F1,old,low,Forest,1,11.78525,2.662,22.587556479497678
CEL_AFR,F1,old,low,Forest,2,14.7489,4.9165,33.334689366664634
CEL_AFR,F1,old,up,Forest,1,16.7821,1.5422,9.189553154849513
CEL_AFR,F1,old,up,Forest,2,19.018,5.9232,31.145230833946783
CEL_AFR,F1,young,up,Forest,1,3.434285714285714,0.07257142857142858,2.1131447587354413
CEL_AFR,F3,old,low,Forest,1,10.6058,0.8243999999999999,7.7731052820155
CEL_AFR,F3,old,up,Forest,1,8.570857142857143,0.9662857142857143,11.274084938995934
CEL_AFR,F3,young,up,Forest,1,7.138714285714285,1.0615714285714286,14.870624962478239
CEL_AFR,F4,old,low,Forest,1,8.695,0.039714285714285716,0.4567485418549248
CEL_AFR,F4,old,low,Forest,2,11.1875,1.7573,15.707709497206704
CEL_AFR,F4,old,low,Forest,3,10.75775,0.1795,1.6685645232506796
CEL_AFR,F4,old,up,Forest,1,8.5363,0.0282,0.3303539004018134
CEL_AFR,F4,old,up,Forest,2,8.868818181818181,0.25827272727272726,2.912143669854547
CEL_AFR,F4,old,up,Forest,3,13.066444444444445,3.6092222222222223,27.622068402523855
CEL_AFR,F4,young,up,Forest,1,1.4505,0.03225,2.223371251292658
CEL_AFR,F4,young,up,Forest,3,3.6300000000000003,0.023125,0.637052341597796
CEL_AFR,F6,old,low,Forest,1,10.7505,1.818,16.91084135621599
CEL_AFR,F6,old,low,Forest,2,10.24,0.356375,3.480224609375
CEL_AFR,F6,old,low,Forest,3,11.154833333333334,0.056,0.5020245334608315
CEL_AFR,F6,old,up,Forest,1,22.69875,4.229625,18.633735337849
CEL_AFR,F6,old,up,Forest,2,14.396,2.6997272727272725,18.753315314860185
CEL_AFR,F6,old,up,Forest,3,9.269454545454545,0.03581818181818182,0.38641089011808094
CEL_AFR,F6,young,up,Forest,2,1.8719999999999999,0.0085,0.4540598290598291
CEL_AFR,F6,young,up,Forest,3,1.3164285714285715,0.003142857142857143,0.2387411828540423
CHA_ARI,F1,old,low,Forest,1,3.5539285714285715,0.002785714285714286,0.07838408200180887
CHA_ARI,F1,old,low,Forest,2,8.4484,0.097,1.14814639458359
CHA_ARI,F1,old,low,Forest,3,2.3095,0.05266666666666667,2.280435880782276
CHA_ARI,F1,old,up,Forest,1,4.809382352941176,0.2038529411764706,4.238651165919557
CHA_ARI,F1,old,up,Forest,2,8.120916666666666,0.0013333333333333333,0.016418507762875702
CHA_ARI,F1,old,up,Forest,3,2.33975,7.5e-4,0.0320547066994337
CHA_ARI,F1,young,up,Forest,1,2.7110588235294117,0.004941176470588235,0.18226002430133656
CHA_ARI,F1,young,up,Forest,2,3.6424285714285713,0.020571428571428574,0.5647723261560185
CHA_ARI,F1,young,up,Forest,3,1.6822142857142857,0.010857142857142857,0.6454078383083521
CHA_ARI,F3,old,low,Forest,1,4.036333333333333,0.11183333333333333,2.770666446444793
CHA_ARI,F3,old,up,Forest,1,6.801,0.034272727272727274,0.5039365868655679
CHA_ARI,F3,old,up,Forest,2,6.182,0.035,0.566159818828858
CHA_ARI,F3,young,up,Forest,1,3.030653846153846,0.09373076923076923,3.092757338477353
CHA_ARI,F3,young,up,Forest,2,3.6075833333333334,0.026333333333333334,0.7299438682405119
CHA_ARI,F3,young,up,Forest,3,2.345203125,0.075375,3.214007315464412
CHA_ARI,F4,old,low,Forest,1,4.726615384615385,0.02276923076923077,0.4817237899944667
CHA_ARI,F4,old,low,Forest,2,6.900625,2.448375,35.480481840413006
CHA_ARI,F4,old,low,Forest,3,12.992375,0.45325,3.4885846506123785
CHA_ARI,F4,old,up,Forest,1,5.625266666666667,0.17386666666666667,3.0908164353689904
CHA_ARI,F4,old,up,Forest,2,5.421833333333334,1.7390555555555556,32.07504636603035
CHA_ARI,F4,old,up,Forest,3,10.889545454545454,0.010181818181818665,0.0935008556997999
CHA_ARI,F4,young,up,Forest,1,1.4645,0.0155,1.0583817002389895
CHA_ARI,F4,young,up,Forest,3,6.3575,0.20850000000000002,3.2795910342115615
CHA_ARI,F6,old,low,Forest,1,8.371857142857143,0.22114285714285714,2.641502994727232
CHA_ARI,F6,old,low,Forest,2,6.792625,0.27425,4.0374671058684966
CHA_ARI,F6,old,up,Forest,1,6.858866666666667,0.26666666666666666,3.8879115111340066
CHA_ARI,F6,old,up,Forest,2,6.489727272727273,0.08963636363636364,1.3812038606468964
CHA_ARI,F6,young,up,Forest,1,3.0818181818181816,0.007363636363636363,0.23893805309734512
CHA_ARI,F6,young,up,Forest,2,2.043142857142857,0.003428571428571429,0.16780869808418405
COM_MOL,S1,old,low,Savanna,1,13.745833333333334,2.989666666666667,21.749621097302214
COM_MOL,S1,old,low,Savanna,2,15.699,1.0036,6.392763870310212
COM_MOL,S1,old,low,Savanna,3,18.253,0.3008,1.6479482824741138
COM_MOL,S1,old,up,Savanna,1,18.62875,2.34775,12.602831644635309
COM_MOL,S1,old,up,Savanna,2,16.412875,1.239625,7.552759647532806
