species,site,leaf_age,side,habitat,individual,herbivory_percentage_median,herbivory_percentage_mean
HIP_PAU,S19,old,up,Savanna,1,0.061329062,0.083475651
HIP_PAU,S19,old,up,Savanna,2,0.118906064,2.867033436
HIP_PAU,S19,old,up,Savanna,3,1.233890869,7.967327027
HIP_PAU,S19,young,up,Savanna,1,0,0.029571607
HIP_PAU,S19,young,up,Savanna,2,0.103074603,5.755045186
HIP_PAU,S19,young,up,Savanna,3,0.190839695,0.353447713
HIP_PAU,S20,old,low,Savanna,2,0.024778955,7.827931154
HIP_PAU,S20,old,up,Savanna,1,0.028737628,1.164186099
HIP_PAU,S20,young,up,Savanna,1,0.087212827,4.613496052
HIP_PAU,S24,old,up,Savanna,1,1.144970935,1.425383984
HIP_PAU,S24,young,up,Savanna,1,4.249357605,4.899554674
HIP_PAU,S30,old,low,Savanna,1,3.729770283,3.729770283
HIP_PAU,S30,old,low,Savanna,2,0.966183575,0.966183575
HIP_PAU,S30,old,low,Savanna,3,3.234686855,3.234686855
HIP_PAU,S30,old,up,Savanna,1,6.38032991,6.979538198
HIP_PAU,S30,old,up,Savanna,2,9.896607538,9.896607538
HIP_PAU,S30,old,up,Savanna,3,3.64292577,3.64292577
HIP_PAU,S30,young,up,Savanna,1,2.549772965,3.421701735
HIP_PAU,S30,young,up,Savanna,2,1.437822255,2.605734468
HIP_PAU,S30,young,up,Savanna,3,4.792996367,4.792996367
HIP_PAU,T13,old,low,Thicket,1,0.142348754,0.205052663
HIP_PAU,T13,old,up,Thicket,1,0.295420975,4.064709394
HIP_PAU,T13,old,up,Thicket,2,0.152905199,0.92802493
HIP_PAU,T13,young,up,Thicket,1,0.238146785,5.795788028
KRA_FLO,F1,old,low,Forest,2,0.020620457,8.565134261
KRA_FLO,F1,old,up,Forest,1,0.005354487,0.110477942
KRA_FLO,F1,old,up,Forest,2,0.02215821,2.419847511
KRA_FLO,F1,young,up,Forest,1,0.413390778,1.480415803
KRA_FLO,F1,young,up,Forest,2,1.416919246,2.002557057
KRA_FLO,F2,old,low,Forest,1,1.332004825,3.487893692
KRA_FLO,F2,old,low,Forest,2,1.246049661,13.58727771
KRA_FLO,F2,old,up,Forest,1,2.480836237,8.968234256
KRA_FLO,F2,old,up,Forest,2,0.025401738,2.343665863
KRA_FLO,F2,young,up,Forest,1,0.215384615,6.812752074
KRA_FLO,F2,young,up,Forest,2,10.24206387,19.57102443
KRA_FLO,F7,old,low,Forest,1,0.013972985,18.98639047
KRA_FLO,F7,old,up,Forest,1,10.38972163,17.03890361
KRA_FLO,F7,young,up,Forest,1,4.854443723,5.257752169
KRA_FLO,S10,old,low,Savanna,1,3.08002736,3.291184241
KRA_FLO,S10,old,low,Savanna,2,30.47526852,32.75608824
KRA_FLO,S10,old,low,Savanna,3,18.20398659,13.93965057
KRA_FLO,S10,old,up,Savanna,1,35.41377472,35.65830599
KRA_FLO,S10,old,up,Savanna,2,11.19170984,23.33698419
KRA_FLO,S10,old,up,Savanna,3,6.015512689,11.70515173
KRA_FLO,S10,young,up,Savanna,1,20.29712092,22.69876974
KRA_FLO,S10,young,up,Savanna,2,23.80952381,20.74435634
KRA_FLO,S10,young,up,Savanna,3,9.848229342,13.63316477
KRA_FLO,S13,old,low,Savanna,1,0.60957689,0.60957689
KRA_FLO,S13,old,low,Savanna,2,0.763820616,13.18102475
KRA_FLO,S13,old,low,Savanna,3,0.184267378,0.399658932
KRA_FLO,S13,old,up,Savanna,1,0.363240934,0.686936753
KRA_FLO,S13,old,up,Savanna,2,0.513337696,2.041796622
KRA_FLO,S13,old,up,Savanna,3,0.073821258,0.234149757
KRA_FLO,S13,young,up,Savanna,1,1.072236293,1.500896665
KRA_FLO,S13,young,up,Savanna,2,0.773341783,0.849687934
KRA_FLO,S13,young,up,Savanna,3,0.739116306,0.697246263
KRA_FLO,S22,old,low,Savanna,1,0.621122121,1.673393566
KRA_FLO,S22,old,low,Savanna,2,0.37128393,0.814730229
KRA_FLO,S22,old,low,Savanna,3,1.408450704,1.321089147
KRA_FLO,S22,old,up,Savanna,1,2.479460094,7.040193912
KRA_FLO,S22,old,up,Savanna,2,0.62064356,5.86017062
KRA_FLO,S22,old,up,Savanna,3,0.148698885,0.911104514
KRA_FLO,S22,young,up,Savanna,1,7.680348259,12.87353883
KRA_FLO,S22,young,up,Savanna,2,4.349415205,4.615052231
KRA_FLO,S22,young,up,Savanna,3,0.060587701,0.735288024
KRA_FLO,S25,old,low,Savanna,1,2.08125336,6.56721918
KRA_FLO,S25,old,up,Savanna,1,2.243818779,5.756626292
KRA_FLO,S25,young,up,Savanna,1,23.28154406,24.50845686
KRA_FLO,S27,old,low,Savanna,1,0.074943792,0.473637224
KRA_FLO,S27,old,up,Savanna,1,0.496667492,0.671418083
KRA_FLO,S27,young,up,Savanna,1,0.098557613,0.212831833
KRA_FLO,S30,old,low,Savanna,1,1.176597346,2.829716288
KRA_FLO,S30,old,up,Savanna,1,2.701669772,5.533428774
KRA_FLO,S30,young,up,Savanna,1,0.435696657,2.53554871
KRA_FLO,S8,old,low,Savanna,1,1.753573702,2.373660416
KRA_FLO,S8,old,up,Savanna,1,4.023495284,5.730594557
KRA_FLO,S8,young,up,Savanna,1,0.114016229,0.796334277
KRA_FLO,T12,old,low,Thicket,1,0.013577733,0.167250709
KRA_FLO,T12,old,up,Thicket,1,0.153082434,4.909344517
KRA_FLO,T22,old,low,Thicket,1,0.444324761,0.49075835
KRA_FLO,T22,old,low,Thicket,2,8.054691958,8.212448878
KRA_FLO,T22,old,low,Thicket,3,11.46948221,12.08981692
KRA_FLO,T22,old,up,Thicket,1,0.035949055,0.461201269
KRA_FLO,T22,old,up,Thicket,2,10.56802904,19.6502125
KRA_FLO,T22,old,up,Thicket,3,0.385946234,1.08039291
KRA_FLO,T22,young,up,Thicket,1,0.038788719,0.063651275
KRA_FLO,T22,young,up,Thicket,2,0.472980541,18.6705845
KRA_FLO,T22,young,up,Thicket,3,0.01193816,2.338411453
KRA_FLO,T23,old,low,Thicket,1,3.201996183,3.218077081
KRA_FLO,T23,old,low,Thicket,2,1.630284551,4.723125903
KRA_FLO,T23,old,low,Thicket,3,2.104810997,4.534508411
KRA_FLO,T23,old,up,Thicket,1,0.128596114,0.424523202
KRA_FLO,T23,old,up,Thicket,2,0.721377178,2.482791149
KRA_FLO,T23,old,up,Thicket,3,0.147423045,1.772919898
KRA_FLO,T23,young,up,Thicket,1,0.550809928,1.873271485
KRA_FLO,T23,young,up,Thicket,2,0.017196905,2.163299039
KRA_FLO,T23,young,up,Thicket,3,0.165760514,0.165760514
KRA_FLO,T24,old,low,Thicket,2,0.008691118,0.008691118
KRA_FLO,T24,old,low,Thicket,3,0.011805679,0.026283435
KRA_FLO,T24,old,up,Thicket,1,18.3972912,20.35399217
KRA_FLO,T24,old,up,Thicket,2,0.008342625,1.27793062
KRA_FLO,T24,old,up,Thicket,3,0.013252932,0.679504999
KRA_FLO,T24,young,up,Thicket,1,0.474656721,5.135392721
KRA_FLO,T24,young,up,Thicket,2,0.01481262,0.248795998
KRA_FLO,T24,young,up,Thicket,3,0.049141775,2.655694566
OLE_EUR,T17,old,low,Thicket,1,0.0405515,1.220042501
OLE_EUR,T17,old,low,Thicket,2,0,2.801404411
OLE_EUR,T17,old,low,Thicket,3,0,0.084695194
OLE_EUR,T17,old,up,Thicket,1,0.056586323,0.424596873
OLE_EUR,T17,old,up,Thicket,2,0.054704595,0.261302709
OLE_EUR,T17,old,up,Thicket,3,0.074349607,2.466801907
OLE_EUR,T17,young,up,Thicket,1,0.078930673,0.068443073
OLE_EUR,T17,young,up,Thicket,2,0.056352642,0.107066913
OLE_EUR,T17,young,up,Thicket,3,0,0.012657349
ORM_TRI,S4,old,low,Savanna,1,3.191489362,2.908469258
ORM_TRI,S4,old,low,Savanna,2,1.727781778,1.578352094
ORM_TRI,S4,old,low,Savanna,3,1.508844953,1.657007067
ORM_TRI,S4,old,up,Savanna,1,2.135448444,2.309908087
ORM_TRI,S4,old,up,Savanna,2,2.321287259,2.57814853
ORM_TRI,S4,old,up,Savanna,3,2.193433279,2.379274096
ORM_TRI,S4,young,up,Savanna,1,2.88590604,2.802039552
ORM_TRI,S4,young,up,Savanna,2,1.344809037,1.712290375
ORM_TRI,S4,young,up,Savanna,3,1.891017666,2.018903292
ORM_TRI,S49,old,up,Savanna,1,0,1.675620427
ORM_TRI,S49,old,up,Savanna,2,0,0.881011875
ORM_TRI,S49,old,up,Savanna,3,0,0.363336902
ORM_TRI,S52,old,up,Savanna,1,0,0.611290552
ORM_TRI,S52,old,up,Savanna,2,0,2.744062401
PLE_ARM,S13,old,low,Savanna,1,1.026045777,1.738773525
PLE_ARM,S13,old,low,Savanna,2,9.54669027,14.439421
PLE_ARM,S13,old,low,Savanna,3,1.397755589,1.831388214
PLE_ARM,S13,old,up,Savanna,1,0.387763834,3.206576253
PLE_ARM,S13,old,up,Savanna,2,3.000000952,3.949560012
PLE_ARM,S13,old,up,Savanna,3,1.005863663,3.880334441
PLE_ARM,S13,young,up,Savanna,1,0.154582702,4.026267463
PLE_ARM,S13,young,up,Savanna,2,3.482816834,10.16611225
PLE_ARM,S49,old,low,Savanna,1,3.993829277,4.829134198
PLE_ARM,S49,old,low,Savanna,2,0.6464887,6.627031077
PLE_ARM,S49,old,low,Savanna,3,5.698575356,7.343180747
PLE_ARM,S49,old,up,Savanna,1,2.990763818,5.743331342
PLE_ARM,S49,old,up,Savanna,2,1.037172658,10.71962341
PLE_ARM,S49,old,up,Savanna,3,8.762148342,9.674453012
PLE_ARM,S49,young,up,Savanna,1,0.39554469,2.468795322
PLE_ARM,S49,young,up,Savanna,2,0.061919505,7.891813454
PLE_ARM,S49,young,up,Savanna,3,1.093131684,3.683959394
PLE_ARM,T12,old,low,Thicket,1,0.114766641,0.35601374
PLE_ARM,T12,old,low,Thicket,2,0.022246941,0.034768824
PLE_ARM,T12,old,up,Thicket,1,0.027282648,0.340421807
PLE_ARM,T12,old,up,Thicket,2,0.036205648,5.551760912
PLE_ARM,T12,young,up,Thicket,1,0.095045741,0.10728063
PLE_ARM,T12,young,up,Thicket,2,0.031188345,0.041678747
PLE_ARM,T22,old,low,Thicket,1,5.803824648,6.089395459
PLE_ARM,T22,old,low,Thicket,2,0.395804596,1.10231219
PLE_ARM,T22,old,low,Thicket,3,0.271885237,5.981197526
PLE_ARM,T22,old,up,Thicket,1,0.569866128,4.880717531
PLE_ARM,T22,old,up,Thicket,2,0.780532599,6.362067885
PLE_ARM,T22,old,up,Thicket,3,2.559470039,9.788696705
PLE_ARM,T22,young,up,Thicket,1,0.090964221,23.30256958
PLE_ARM,T22,young,up,Thicket,2,0.10188487,0.402461819
PLE_ARM,T22,young,up,Thicket,3,0.310800311,1.413240569
PLE_ARM,T9,old,low,Thicket,1,0.54313886,1.815982704
PLE_ARM,T9,old,up,Thicket,1,0.984211605,2.592208245
PLE_ARM,T9,young,up,Thicket,1,1.043841336,1.286415808
RAW_LUC,F1,old,low,Forest,1,0.447265907,4.35244212
RAW_LUC,F1,old,low,Forest,2,2.164846077,25.11509284
RAW_LUC,F1,old,low,Forest,3,9.353929672,26.15635194
RAW_LUC,F1,old,up,Forest,1,0.812501597,5.801542114
RAW_LUC,F1,old,up,Forest,2,0.048030306,2.260632087
RAW_LUC,F1,old,up,Forest,3,0.199975003,19.92060806
RAW_LUC,F1,young,up,Forest,2,30.19056427,30.19056427
RAW_LUC,F1,young,up,Forest,3,8.620700985,14.0531632
RAW_LUC,F3,old,low,Forest,1,0.062535697,0.165554206
RAW_LUC,F3,old,low,Forest,2,0.273232753,0.913096983
RAW_LUC,F3,old,low,Forest,3,2.06343698,1.750402469
RAW_LUC,F3,old,up,Forest,1,0.04825789,0.457834752
RAW_LUC,F3,old,up,Forest,2,0.404014445,3.124936644
RAW_LUC,F3,old,up,Forest,3,0.072833212,0.801539826
RAW_LUC,F3,young,up,Forest,2,0.921382073,5.915214849
RAW_LUC,F3,young,up,Forest,3,0.206237686,0.75191318
RAW_LUC,F4,old,low,Forest,1,3.877822045,4.733711174
RAW_LUC,F4,old,low,Forest,2,1.876023728,10.07125934
RAW_LUC,F4,old,low,Forest,3,0.525131617,1.010785784
RAW_LUC,F4,old,up,Forest,1,5.25844862,6.277509349
RAW_LUC,F4,old,up,Forest,2,0.716018016,1.358108796
RAW_LUC,F4,old,up,Forest,3,6.359914522,12.49839866
RAW_LUC,F4,young,up,Forest,1,0.111560452,0.097227696
RAW_LUC,F5,old,low,Forest,1,12.8005995,24.15406363
RAW_LUC,F5,old,low,Forest,2,2.178236575,11.44989889
RAW_LUC,F5,old,low,Forest,3,6.165033196,17.84509527
RAW_LUC,F5,old,up,Forest,1,6.524699765,14.45332032
RAW_LUC,F5,old,up,Forest,2,3.81924644,9.498731266
RAW_LUC,F5,old,up,Forest,3,2.961337716,4.39475591
RAW_LUC,F5,young,up,Forest,3,0.100133511,0.199501047
RAW_LUC,F6,old,low,Forest,1,6.315820253,19.43162833
RAW_LUC,F6,old,low,Forest,2,0.4346214,0.714669986
RAW_LUC,F6,old,low,Forest,3,0.0510769,1.310653519
RAW_LUC,F6,old,up,Forest,1,1.261080364,5.460840391
RAW_LUC,F6,old,up,Forest,2,0.949430707,1.889990042
RAW_LUC,F6,old,up,Forest,3,1.307308834,2.419511149
RAW_LUC,F6,young,up,Forest,1,11.90389072,11.90389072
RAW_LUC,F6,young,up,Forest,3,0.041175389,0.041175389
RHU_PEN,S1,old,low,Savanna,1,0.400332722,4.486366226
RHU_PEN,S1,old,low,Savanna,2,0.4088884,4.557579642
RHU_PEN,S1,old,up,Savanna,1,0.198511166,5.973546082
RHU_PEN,S1,old,up,Savanna,2,19.34575271,24.4871244
RHU_PEN,S1,old,up,Savanna,3,14.76240104,17.45138117
RHU_PEN,S1,young,up,Savanna,2,1.01010101,9.676026573
RHU_PEN,S1,young,up,Savanna,3,4.956163855,5.805053401
RHU_PEN,S10,old,low,Savanna,1,8.62958737,14.90318874
RHU_PEN,S10,old,low,Savanna,2,9.796915383,18.35012173
RHU_PEN,S10,old,up,Savanna,1,24.27000791,30.05482758
RHU_PEN,S10,old,up,Savanna,2,24.73644003,21.55471706
RHU_PEN,S10,young,up,Savanna,1,10.96168916,14.64589301
RHU_PEN,S10,young,up,Savanna,2,2.166064982,9.016666158
RHU_PEN,S11,old,low,Savanna,1,6.993006993,17.68436918
RHU_PEN,S11,old,low,Savanna,2,2.586206897,18.14520126
RHU_PEN,S11,old,low,Savanna,3,35.98701976,30.33536978
RHU_PEN,S11,old,up,Savanna,1,32.99620455,33.27236826
RHU_PEN,S11,old,up,Savanna,2,44.44398658,34.90453254
RHU_PEN,S11,old,up,Savanna,3,43.72854761,44.61788072
RHU_PEN,S11,young,up,Savanna,1,2.097902098,10.47330046
RHU_PEN,S11,young,up,Savanna,2,7.142857143,19.32723112
RHU_PEN,S11,young,up,Savanna,3,2.097902098,10.26180415
RHU_PEN,S19,old,low,Savanna,1,33.47409573,32.03268262
RHU_PEN,S19,old,low,Savanna,2,13.41772152,18.39113144
RHU_PEN,S19,old,low,Savanna,3,47.65846839,47.14809393
RHU_PEN,S19,old,up,Savanna,1,18.99682889,22.36804601
RHU_PEN,S19,old,up,Savanna,2,15.30829199,15.94686528
RHU_PEN,S19,old,up,Savanna,3,42.39158033,43.38611088
RHU_PEN,S19,young,up,Savanna,1,31.29007653,28.62280239
RHU_PEN,S19,young,up,Savanna,2,0.639813913,9.212851101
RHU_PEN,S20,old,low,Savanna,1,14.33966353,15.08017134
RHU_PEN,S20,old,low,Savanna,2,3.197444937,4.658105405
RHU_PEN,S20,old,up,Savanna,1,14.82816049,16.40133306
RHU_PEN,S20,old,up,Savanna,2,3.74674869,6.018298057
RHU_PEN,S20,young,up,Savanna,1,6.197183099,6.497589568
RHU_PEN,S20,young,up,Savanna,2,5.881024288,12.25107178
RHU_PEN,S21,old,low,Savanna,1,19.54048219,21.62713637
RHU_PEN,S21,old,up,Savanna,1,12.77953211,13.13858545
RHU_PEN,S21,young,up,Savanna,1,19.82116244,18.28713182
RHU_PEN,S22,old,low,Savanna,1,7.116329936,6.289097093
RHU_PEN,S22,old,low,Savanna,2,4.774044032,5.889935846
RHU_PEN,S22,old,up,Savanna,1,2.45625018,2.959119124
RHU_PEN,S22,old,up,Savanna,2,2.506802017,8.226996968
RHU_PEN,S22,young,up,Savanna,1,0.217864924,6.727012124
RHU_PEN,S22,young,up,Savanna,2,1.597114889,9.38263759
RHU_PEN,S24,old,low,Savanna,1,16.41879833,12.26104321
RHU_PEN,S24,old,up,Savanna,1,5.285472018,11.74564441
RHU_PEN,S24,young,up,Savanna,1,2.95987722,3.240431191
RHU_PEN,S30,old,low,Savanna,1,11.99966925,14.52383338
RHU_PEN,S30,old,low,Savanna,2,4.149039082,4.688278351
RHU_PEN,S30,old,low,Savanna,3,7.784431138,8.040181992
RHU_PEN,S30,old,up,Savanna,1,10.09081285,11.59379137
RHU_PEN,S30,old,up,Savanna,2,7.300559317,10.79494049
RHU_PEN,S30,old,up,Savanna,3,13.45692134,15.7442874
RHU_PEN,S30,young,up,Savanna,2,1.521326799,5.95037283
RHU_PEN,S30,young,up,Savanna,3,4.02333069,4.997512352
RHU_PEN,S4,old,low,Savanna,1,1.826484018,6.365694635
RHU_PEN,S4,old,low,Savanna,2,2.097014492,2.536601954
RHU_PEN,S4,old,low,Savanna,3,2.442893401,7.663404495
RHU_PEN,S4,old,up,Savanna,1,1.992294011,4.651084525
RHU_PEN,S4,old,up,Savanna,2,1.065646747,5.882898478
RHU_PEN,S4,old,up,Savanna,3,0.771066219,4.251657851
RHU_PEN,S4,young,up,Savanna,1,1.190784531,4.664943646
RHU_PEN,S4,young,up,Savanna,3,0.335623415,0.616566548
RHU_PEN,S46,old,low,Savanna,1,1.958496586,2.345284965
RHU_PEN,S46,old,low,Savanna,2,0.642570281,0.843814532
RHU_PEN,S46,old,low,Savanna,3,3.459683978,3.542652133
RHU_PEN,S46,old,up,Savanna,1,6.007400153,6.170006313
RHU_PEN,S46,old,up,Savanna,2,0.905422153,0.930578729
RHU_PEN,S46,old,up,Savanna,3,0.762173606,1.263090324
RHU_PEN,S46,young,up,Savanna,1,0.514739319,7.994144426
RHU_PEN,S46,young,up,Savanna,2,1.260797575,1.697613747
RHU_PEN,S46,young,up,Savanna,3,0.807782627,1.549272729
RHU_PEN,S5,old,up,Savanna,1,1.291885345,1.741277507
RHU_PEN,S5,young,up,Savanna,1,0.167037862,0.328991858
RHU_PEN,S8,old,low,Savanna,1,4.985525893,5.974255358
RHU_PEN,S8,old,low,Savanna,2,0.303030303,1.515347991
RHU_PEN,S8,old,up,Savanna,1,6.581157429,8.59759736
RHU_PEN,S8,old,up,Savanna,2,5.028248588,6.768115789
RHU_PEN,S8,young,up,Savanna,1,3.635979868,7.141541754
RHU_PEN,S8,young,up,Savanna,2,0.206825233,4.225898521
SCH_BRA,S20,old,low,Savanna,1,0.473548309,1.705125893
SCH_BRA,S20,old,up,Savanna,1,0.007542331,0.064140728
SCH_BRA,S20,young,up,Savanna,1,0.153374233,0.177050421
SCH_BRA,S5,old,low,Savanna,1,12.83660187,16.36416365
SCH_BRA,S5,old,low,Savanna,2,7.182944489,7.568058147
SCH_BRA,S5,old,low,Savanna,3,18.06308307,14.48490697
SCH_BRA,S5,old,up,Savanna,1,6.193548387,11.03178717
SCH_BRA,S5,old,up,Savanna,2,5.558748959,10.3856924
SCH_BRA,S5,old,up,Savanna,3,12.47690874,17.91913533
SCH_BRA,S5,young,up,Savanna,1,3.767050217,4.95190205
SCH_BRA,S5,young,up,Savanna,2,1.217856302,1.715441587
SCH_BRA,T17,old,low,Thicket,2,5.340101523,4.403392114
SCH_BRA,T17,old,low,Thicket,3,0.015629884,0.305662556
SCH_BRA,T17,old,up,Thicket,1,0.098911968,0.623560455
SCH_BRA,T17,old,up,Thicket,2,1.759243911,3.765605352
SCH_BRA,T17,old,up,Thicket,3,0,0.05346605
SCH_BRA,T17,young,up,Thicket,1,10.54629835,13.13034668
SCH_BRA,T17,young,up,Thicket,2,51.77103682,48.74601882
SCH_BRA,T17,young,up,Thicket,3,0.063733009,6.246380733
SCH_BRA,T22,old,low,Thicket,2,0.548414739,7.182058801
SCH_BRA,T22,old,up,Thicket,1,0.2101202,5.610063264
SCH_BRA,T22,old,up,Thicket,2,0.021119324,1.461699166
SCH_BRA,T22,old,up,Thicket,3,11.0698825,14.23556254
SCH_BRA,T22,young,up,Thicket,1,0.025443998,0.039592412
SCH_BRA,T23,old,low,Thicket,1,0.023805052,0.044810553
SCH_BRA,T23,old,up,Thicket,1,0.421847759,4.320493531
SCH_BRA,T23,old,up,Thicket,2,0.008537726,0.528118217
SCH_BRA,T23,old,up,Thicket,3,0.005678098,2.898542403
SCH_BRA,T23,young,up,Thicket,1,0.02891845,1.238125867
SCH_BRA,T23,young,up,Thicket,2,0.014646612,18.20992128
SCH_BRA,T23,young,up,Thicket,3,1.351338998,5.694558378
SCH_BRA,T24,old,low,Thicket,1,6.75273691,9.118330194
SCH_BRA,T24,old,low,Thicket,2,2.112305398,2.367906898
SCH_BRA,T24,old,up,Thicket,1,6.413831567,8.119858019
SCH_BRA,T24,old,up,Thicket,2,0.085947572,2.675257072
SCH_BRA,T24,old,up,Thicket,3,0.375520939,1.317921614
SCH_BRA,T24,young,up,Thicket,2,0.573459333,0.862950688
SCH_BRA,T24,young,up,Thicket,3,0.030646644,0.021634784
SCL_BIR,S1,old,low,Savanna,1,0.437852849,4.980513026
SCL_BIR,S1,old,low,Savanna,2,0.102055841,0.861525149
SCL_BIR,S1,old,up,Savanna,1,1.56937799,12.32059178
SCL_BIR,S1,old,up,Savanna,2,2.645261334,5.993805009
SCL_BIR,S1,young,up,Savanna,1,0.033687467,0.028995218
SCL_BIR,S1,young,up,Savanna,2,0.023820867,1.356202992
SCL_BIR,S10,old,low,Savanna,1,1.575795777,4.390373007
SCL_BIR,S10,old,low,Savanna,2,4.960049023,10.88761144
SCL_BIR,S10,old,low,Savanna,3,12.64872904,16.93401818
SCL_BIR,S10,old,up,Savanna,1,3.273408864,6.425791833
SCL_BIR,S10,old,up,Savanna,2,1.954133176,9.74753118
SCL_BIR,S10,old,up,Savanna,3,19.7546174,24.60354426
SCL_BIR,S10,young,up,Savanna,1,0.280928462,2.79940232
SCL_BIR,S10,young,up,Savanna,2,2.847297873,9.836434354
SCL_BIR,S10,young,up,Savanna,3,0.456273764,2.784278387
SCL_BIR,S21,old,low,Savanna,1,2.507542692,5.109512732
SCL_BIR,S21,old,low,Savanna,2,1.221121933,6.350525841
SCL_BIR,S21,old,low,Savanna,3,0.025140652,0.029816809
SCL_BIR,S21,old,up,Savanna,1,5.497140749,6.149216871
SCL_BIR,S21,old,up,Savanna,2,1.191780822,3.799769244
SCL_BIR,S21,old,up,Savanna,3,0.036212204,0.098955539
SCL_BIR,S21,young,up,Savanna,1,2.514013929,8.393238271
SCL_BIR,S21,young,up,Savanna,2,0.724637681,1.011000342
SCL_BIR,S21,young,up,Savanna,3,0.288400362,1.128706573
SCL_BIR,S22,old,low,Savanna,1,0.022368863,0.201218833
SCL_BIR,S22,old,up,Savanna,1,0.023681443,0.083174606
SCL_BIR,S22,young,up,Savanna,1,0.072351828,0.24679867
SCL_BIR,S25,old,low,Savanna,1,0.386563583,0.342726
SCL_BIR,S25,old,low,Savanna,2,0.264227642,0.905281656
SCL_BIR,S25,old,low,Savanna,3,0.120748642,0.187332101
SCL_BIR,S25,old,up,Savanna,1,0.038935318,2.961520071
SCL_BIR,S25,old,up,Savanna,2,0.080543091,0.167058234
SCL_BIR,S25,old,up,Savanna,3,0.041626381,0.070981646
SCL_BIR,S25,young,up,Savanna,1,0.220239211,0.231651905
SCL_BIR,S25,young,up,Savanna,2,0.124740125,1.768680707
SCL_BIR,S25,young,up,Savanna,3,0.103642193,0.160466588
SCL_BIR,S30,old,low,Savanna,1,17.66598875,17.66598875
SCL_BIR,S30,old,up,Savanna,1,3.727272727,6.352660773
SCL_BIR,S8,old,low,Savanna,1,0.890495091,2.662777909
SCL_BIR,S8,old,low,Savanna,2,0.214592275,2.731081039
SCL_BIR,S8,old,up,Savanna,1,1.689966275,7.736266517
SCL_BIR,S8,old,up,Savanna,2,2.584242517,4.362446638
SCL_BIR,S8,young,up,Savanna,1,0.739023423,5.84522867
SCL_BIR,S8,young,up,Savanna,2,1.969981238,6.901757123
SCL_BIR,S9,old,low,Savanna,1,1.081871768,3.90003615
SCL_BIR,S9,old,low,Savanna,2,2.98691447,5.475260373
SCL_BIR,S9,old,up,Savanna,1,0.814166497,3.556312459
SCL_BIR,S9,old,up,Savanna,2,0.584208124,1.453569909
SCL_BIR,S9,young,up,Savanna,1,8.988223985,18.6369713
SCL_BIR,S9,young,up,Savanna,2,0.074392685,0.074622678
SCO_ZEY,F6,old,low,Forest,1,0.094981797,0.129155936
SCO_ZEY,F6,old,low,Forest,2,0.79381863,7.045370625
SCO_ZEY,F6,old,low,Forest,3,4.465233793,9.52092636
SCO_ZEY,F6,old,up,Forest,1,0.082711454,1.46581804
SCO_ZEY,F6,old,up,Forest,2,1.693290735,17.50232181
SCO_ZEY,F6,old,up,Forest,3,10.40023767,13.23962966
SCO_ZEY,F6,young,up,Forest,1,0.219830502,7.651198174
SCO_ZEY,F6,young,up,Forest,3,0.100862808,10.15917299
SCU_MYR,F3,old,low,Forest,1,0.050062578,5.101545167
SCU_MYR,F3,old,low,Forest,2,0.040890053,0.043500291
SCU_MYR,F3,old,low,Forest,3,0.027774586,0.73635287
SCU_MYR,F3,old,up,Forest,1,0.311284047,3.063590244
SCU_MYR,F3,old,up,Forest,2,0.109170306,1.883189799
SCU_MYR,F3,old,up,Forest,3,0.090320758,1.621331232
SCU_MYR,F3,young,up,Forest,1,0.289249706,0.337699224
SCU_MYR,F3,young,up,Forest,2,0.105932203,0.329751356
SCU_MYR,F3,young,up,Forest,3,0.14461316,1.607705036
SCU_MYR,F5,old,low,Forest,1,0.028563268,1.985746691
SCU_MYR,F5,old,low,Forest,2,1.659574468,4.458521355
SCU_MYR,F5,old,low,Forest,3,3.871516699,3.589309131
SCU_MYR,F5,old,up,Forest,1,0.017497813,4.529758286
SCU_MYR,F5,old,up,Forest,2,0.978504293,2.448833654
SCU_MYR,F5,old,up,Forest,3,2.99220139,5.695690231
SCU_MYR,F7,old,low,Forest,1,1.840271885,8.36522483
SCU_MYR,F7,old,low,Forest,2,0.026938104,6.229409629
SCU_MYR,F7,old,low,Forest,3,10.07993761,12.5347773
SCU_MYR,F7,old,up,Forest,1,0.030349014,11.09236281
SCU_MYR,F7,old,up,Forest,2,0.022946572,4.842022902
SCU_MYR,F7,old,up,Forest,3,0.805915905,11.014127
SCU_MYR,F7,young,up,Forest,1,1.076012715,4.192267387
SCU_MYR,F7,young,up,Forest,2,19.38380902,19.2686717
SCU_MYR,F7,young,up,Forest,3,0,3.578880555
SCU_MYR,S20,old,low,Savanna,1,0.322900347,1.183654389
SCU_MYR,S20,old,low,Savanna,2,4.498141264,11.17865688
SCU_MYR,S20,old,low,Savanna,3,0.036297641,3.09097087
SCU_MYR,S20,old,up,Savanna,1,17.46400004,26.03482945
SCU_MYR,S20,old,up,Savanna,2,7.375496325,11.24878367
SCU_MYR,S20,old,up,Savanna,3,3.780163543,7.108189887
SCU_MYR,S20,young,up,Savanna,1,0.102830297,0.388002843
SCU_MYR,S20,young,up,Savanna,2,3.483452125,6.343958221
SCU_MYR,S20,young,up,Savanna,3,0.12576907,0.250356488
SCU_MYR,S22,old,low,Savanna,1,22.59653331,25.83954767
SCU_MYR,S22,old,low,Savanna,2,6.454082511,17.01927847
SCU_MYR,S22,old,up,Savanna,1,7.905582615,13.42618814
