species,site,leaf_age,leaf_area,side,habitat,individual,herbivory_percentage_median,herbivory_percentage_mean
GYM_HAR,T24,old,4.087,up,Thicket,2,9.102030829,9.102030829
GYM_HAR,T24,old,4.097,up,Thicket,3,9.177446912,9.177446912
GYM_HAR,T24,old,4.103,up,Thicket,1,0.02437241,0.02437241
GYM_HAR,T24,old,4.197,up,Thicket,2,53.84798666,53.84798666
GYM_HAR,T24,old,4.234,low,Thicket,2,7.48700992,7.48700992
GYM_HAR,T24,old,4.241,up,Thicket,3,3.749115775,3.749115775
GYM_HAR,T24,old,4.305,up,Thicket,2,20.39488966,20.39488966
GYM_HAR,T24,old,4.351,up,Thicket,2,41.13996782,41.13996782
GYM_HAR,T24,old,4.396,up,Thicket,2,0.909918107,0.909918107
GYM_HAR,T24,old,4.51,up,Thicket,2,0.088691796,0.088691796
GYM_HAR,T24,old,4.522,low,Thicket,1,0,0
GYM_HAR,T24,old,4.54,up,Thicket,2,11.14537445,11.14537445
GYM_HAR,T24,old,4.65,up,Thicket,1,47.76344086,47.76344086
GYM_HAR,T24,old,4.667,up,Thicket,2,13.99185772,13.99185772
GYM_HAR,T24,old,4.799,up,Thicket,1,0.041675349,0.041675349
GYM_HAR,T24,old,4.906,up,Thicket,1,6.685690991,6.685690991
GYM_HAR,T24,old,5.119,up,Thicket,3,1.406524712,1.406524712
GYM_HAR,T24,old,5.309,low,Thicket,1,0.018835939,0.018835939
GYM_HAR,T24,old,5.325,up,Thicket,2,0.901408451,0.901408451
GYM_HAR,T24,old,5.326,up,Thicket,2,0.037551633,0.037551633
GYM_HAR,T24,old,5.329,up,Thicket,1,0.037530494,0.037530494
GYM_HAR,T24,old,5.333,up,Thicket,2,5.062816426,5.062816426
GYM_HAR,T24,old,5.421,up,Thicket,1,0.018446781,0.018446781
GYM_HAR,T24,old,5.457,low,Thicket,1,0,0
GYM_HAR,T24,old,5.517,up,Thicket,2,33.75022657,33.75022657
GYM_HAR,T24,old,5.654,up,Thicket,2,0.035373187,0.035373187
GYM_HAR,T24,old,5.719,low,Thicket,1,6.924287463,6.924287463
GYM_HAR,T24,old,5.773,up,Thicket,3,0.294474277,0.294474277
GYM_HAR,T24,old,5.931,up,Thicket,2,33.87287135,33.87287135
GYM_HAR,T24,old,5.991,up,Thicket,3,0.133533634,0.133533634
GYM_HAR,T24,old,6.034,up,Thicket,1,23.71561153,23.71561153
GYM_HAR,T24,old,6.1,up,Thicket,2,9.098360656,9.098360656
GYM_HAR,T24,old,6.127,low,Thicket,1,0.440672433,0.440672433
GYM_HAR,T24,old,6.186,low,Thicket,1,0,0
GYM_HAR,T24,old,6.301,up,Thicket,1,0.317409935,0.317409935
GYM_HAR,T24,old,6.485,up,Thicket,2,81.41865844,81.41865844
GYM_HAR,T24,old,7.546,up,Thicket,2,11.33050623,11.33050623
GYM_HAR,T24,old,8.225,up,Thicket,3,2.613981763,2.613981763
GYM_HAR,T24,young,1.517,up,Thicket,3,9.624258405,9.624258405
GYM_HAR,T24,young,2.149,up,Thicket,3,0.046533271,0.046533271
GYM_HAR,T24,young,2.188,up,Thicket,3,0.045703839,0.045703839
GYM_HAR,T24,young,2.39,up,Thicket,2,0,0
GYM_HAR,T24,young,2.749,up,Thicket,2,0,0
GYM_HAR,T24,young,2.996,up,Thicket,2,0.46728972,0.46728972
GYM_HAR,T24,young,3.059,up,Thicket,3,0.032690422,0.032690422
GYM_HAR,T24,young,3.201,up,Thicket,2,4.12371134,4.12371134
GYM_HAR,T24,young,3.237,up,Thicket,2,0,0
GYM_HAR,T24,young,3.337,up,Thicket,2,0.299670363,0.299670363
GYM_HAR,T24,young,3.343,up,Thicket,2,0,0
GYM_HAR,T24,young,3.519,up,Thicket,2,23.07473714,23.07473714
GYM_HAR,T24,young,3.734,up,Thicket,2,9.159078736,9.159078736
KRA_FLO,F1,old,2.963,up,Forest,2,0,0
KRA_FLO,F1,old,4.513,up,Forest,2,0.02215821,0.02215821
KRA_FLO,F1,old,9.523,up,Forest,2,12.96860233,12.96860233
KRA_FLO,F1,old,10.551,low,Forest,2,0.018955549,0.018955549
KRA_FLO,F1,old,10.799,low,Forest,2,0.018520233,0.018520233
KRA_FLO,F1,old,11.313,up,Forest,2,0.008839388,0.008839388
KRA_FLO,F1,old,12.075,up,Forest,2,0.008281573,0.008281573
KRA_FLO,F1,old,15.165,up,Forest,2,0.567095285,0.567095285
KRA_FLO,F1,old,15.38,up,Forest,2,1.957087126,1.957087126
KRA_FLO,F1,old,17.307,up,Forest,1,0.005778009,0.005778009
KRA_FLO,F1,old,17.949,low,Forest,2,0.022285364,0.022285364
KRA_FLO,F1,old,18.674,up,Forest,2,0.005355039,0.005355039
KRA_FLO,F1,old,20.28,up,Forest,1,0.004930966,0.004930966
KRA_FLO,F1,old,22.941,low,Forest,2,34.2007759,34.2007759
KRA_FLO,F1,old,26.186,up,Forest,1,0.427709463,0.427709463
KRA_FLO,F1,old,28.626,up,Forest,1,0.003493328,0.003493328
KRA_FLO,F1,old,38.39,up,Forest,2,6.241208648,6.241208648
KRA_FLO,F1,young,2.869,up,Forest,1,8.086441269,8.086441269
KRA_FLO,F1,young,5.076,up,Forest,1,0.059101655,0.059101655
KRA_FLO,F1,young,9.194,up,Forest,2,1.631498804,1.631498804
KRA_FLO,F1,young,9.232,up,Forest,2,1.202339688,1.202339688
KRA_FLO,F1,young,12.463,up,Forest,1,0.874588783,0.874588783
KRA_FLO,F1,young,12.476,up,Forest,2,0.553061879,0.553061879
KRA_FLO,F1,young,12.783,up,Forest,2,4.623327857,4.623327857
KRA_FLO,F1,young,12.895,up,Forest,1,2.024040326,2.024040326
KRA_FLO,F1,young,12.896,up,Forest,1,0.767679901,0.767679901
KRA_FLO,F1,young,14.196,up,Forest,1,0.007044238,0.007044238
KRA_FLO,F1,young,20.423,up,Forest,1,0.019585761,0.019585761
KRA_FLO,F1,young,20.642,up,Forest,1,0.004844492,0.004844492
KRA_FLO,F2,old,4.172,low,Forest,2,53.83509108,53.83509108
KRA_FLO,F2,old,9.482,low,Forest,2,12.61337271,12.61337271
KRA_FLO,F2,old,9.803,up,Forest,2,10.11935122,10.11935122
KRA_FLO,F2,old,11.075,low,Forest,2,1.246049661,1.246049661
KRA_FLO,F2,old,11.199,up,Forest,2,0.026788106,0.026788106
KRA_FLO,F2,old,11.38,up,Forest,1,11.81898067,11.81898067
KRA_FLO,F2,old,13.043,up,Forest,2,0.030667791,0.030667791
KRA_FLO,F2,old,13.811,low,Forest,2,0.065165448,0.065165448
KRA_FLO,F2,old,14.071,up,Forest,1,0.88835193,0.88835193
KRA_FLO,F2,old,14.277,up,Forest,2,0.021012818,0.021012818
KRA_FLO,F2,old,14.85,low,Forest,1,6.417508418,6.417508418
KRA_FLO,F2,old,15.467,up,Forest,2,13.13118252,13.13118252
KRA_FLO,F2,old,15.65,low,Forest,1,2.696485623,2.696485623
KRA_FLO,F2,old,16.062,up,Forest,2,0.018677624,0.018677624
KRA_FLO,F2,old,16.214,low,Forest,1,0.024670038,0.024670038
KRA_FLO,F2,old,16.656,up,Forest,2,0.02401537,0.02401537
KRA_FLO,F2,old,16.977,low,Forest,2,0.176709666,0.176709666
KRA_FLO,F2,old,18.71,low,Forest,1,0.79636558,0.79636558
KRA_FLO,F2,old,19.069,low,Forest,1,1.332004825,1.332004825
KRA_FLO,F2,old,19.591,up,Forest,1,0.025521923,0.025521923
KRA_FLO,F2,old,19.689,up,Forest,2,0.010157956,0.010157956
KRA_FLO,F2,old,19.841,low,Forest,1,0.176402399,0.176402399
KRA_FLO,F2,old,20.924,up,Forest,2,0.014337603,0.014337603
KRA_FLO,F2,old,21.052,up,Forest,1,37.19361581,37.19361581
KRA_FLO,F2,old,21.567,up,Forest,1,10.36305467,10.36305467
KRA_FLO,F2,old,22.24,up,Forest,2,0.040467626,0.040467626
KRA_FLO,F2,old,23.42,low,Forest,1,12.97181896,12.97181896
KRA_FLO,F2,old,27.478,up,Forest,1,0.00727855,0.00727855
KRA_FLO,F2,old,28.7,up,Forest,1,2.480836237,2.480836237
KRA_FLO,F2,young,1.652,up,Forest,2,33.53510896,33.53510896
KRA_FLO,F2,young,1.898,up,Forest,2,63.27713383,63.27713383
KRA_FLO,F2,young,3.25,up,Forest,1,0.215384615,0.215384615
KRA_FLO,F2,young,4.66,up,Forest,2,23.24034335,23.24034335
KRA_FLO,F2,young,4.743,up,Forest,1,0.021083702,0.021083702
KRA_FLO,F2,young,5.643,up,Forest,1,0.01772107,0.01772107
KRA_FLO,F2,young,5.711,up,Forest,1,42.21677465,42.21677465
KRA_FLO,F2,young,8.366,up,Forest,2,12.33564427,12.33564427
KRA_FLO,F2,young,8.502,up,Forest,1,0.011761938,0.011761938
KRA_FLO,F2,young,8.836,up,Forest,2,8.148483477,8.148483477
KRA_FLO,F2,young,9.665,up,Forest,2,4.107604759,4.107604759
KRA_FLO,F2,young,9.666,up,Forest,1,11.26629423,11.26629423
KRA_FLO,F2,young,12.472,up,Forest,2,4.698524695,4.698524695
KRA_FLO,F2,young,14.2,up,Forest,2,7.225352113,7.225352113
KRA_FLO,F2,young,18.683,up,Forest,1,0.016057378,0.016057378
KRA_FLO,F2,young,19.106,up,Forest,1,2.423322516,2.423322516
KRA_FLO,F2,young,19.546,up,Forest,1,5.126368566,5.126368566
KRA_FLO,F7,old,2.269,low,Forest,1,0,0
KRA_FLO,F7,old,3.022,low,Forest,1,0,0
KRA_FLO,F7,old,7.117,up,Forest,1,0.028101728,0.028101728
KRA_FLO,F7,old,8.182,low,Forest,1,19.93400147,19.93400147
KRA_FLO,F7,old,8.358,low,Forest,1,0,0
KRA_FLO,F7,old,8.433,up,Forest,1,0.011858176,0.011858176
KRA_FLO,F7,old,8.788,low,Forest,1,0,0
KRA_FLO,F7,old,9.075,up,Forest,1,0.011019284,0.011019284
KRA_FLO,F7,old,10.063,up,Forest,1,18.09599523,18.09599523
KRA_FLO,F7,old,11.172,low,Forest,1,51.74543502,51.74543502
KRA_FLO,F7,old,11.422,up,Forest,1,15.45263527,15.45263527
KRA_FLO,F7,old,11.675,up,Forest,1,10.38972163,10.38972163
KRA_FLO,F7,old,12.119,low,Forest,1,0.016503012,0.016503012
KRA_FLO,F7,old,12.318,low,Forest,1,47.13427504,47.13427504
KRA_FLO,F7,old,14.137,up,Forest,1,61.46282804,61.46282804
KRA_FLO,F7,old,14.204,low,Forest,1,71.02224725,71.02224725
KRA_FLO,F7,old,14.873,up,Forest,1,40.43568883,40.43568883
KRA_FLO,F7,old,17.478,low,Forest,1,0.011442957,0.011442957
KRA_FLO,F7,old,17.552,up,Forest,1,0.393117593,0.393117593
KRA_FLO,F7,old,19.427,up,Forest,1,3.201729552,3.201729552
KRA_FLO,F7,old,21.112,up,Forest,1,37.94524441,37.94524441
KRA_FLO,F7,young,2.151,up,Forest,1,11.29707113,11.29707113
KRA_FLO,F7,young,2.221,up,Forest,1,9.680324178,9.680324178
KRA_FLO,F7,young,3.501,up,Forest,1,0.028563268,0.028563268
KRA_FLO,F7,young,3.992,up,Forest,1,0.0250501,0.0250501
KRA_FLO,S10,old,4.636,up,Savanna,2,34.03796376,34.03796376
KRA_FLO,S10,old,5.165,low,Savanna,3,0.019361084,0.019361084
KRA_FLO,S10,old,5.821,up,Savanna,2,6.150146023,6.150146023
KRA_FLO,S10,old,7.81,low,Savanna,3,15.36491677,15.36491677
KRA_FLO,S10,old,8.332,up,Savanna,2,34.54152664,34.54152664
KRA_FLO,S10,old,8.77,up,Savanna,2,66.32839225,66.32839225
KRA_FLO,S10,old,8.931,up,Savanna,2,1.321240623,1.321240623
KRA_FLO,S10,old,9.455,low,Savanna,2,86.77948176,86.77948176
KRA_FLO,S10,old,9.492,low,Savanna,2,40.38137379,40.38137379
KRA_FLO,S10,old,9.637,up,Savanna,2,8.706028847,8.706028847
KRA_FLO,S10,old,9.835,up,Savanna,3,38.90188104,38.90188104
KRA_FLO,S10,old,10.341,low,Savanna,3,22.56068079,22.56068079
KRA_FLO,S10,old,10.43,up,Savanna,3,3.173537872,3.173537872
KRA_FLO,S10,old,10.903,up,Savanna,2,27.13014767,27.13014767
KRA_FLO,S10,old,11.543,low,Savanna,3,21.0430564,21.0430564
KRA_FLO,S10,old,11.606,up,Savanna,3,8.857487506,8.857487506
KRA_FLO,S10,old,11.791,up,Savanna,3,28.57264015,28.57264015
KRA_FLO,S10,old,12.132,low,Savanna,3,2.390372568,2.390372568
KRA_FLO,S10,old,12.181,up,Savanna,3,3.094983991,3.094983991
KRA_FLO,S10,old,12.337,low,Savanna,2,11.54251439,11.54251439
KRA_FLO,S10,old,13.234,low,Savanna,1,0.256914009,0.256914009
KRA_FLO,S10,old,13.3,up,Savanna,3,0.736842105,0.736842105
KRA_FLO,S10,old,13.51,up,Savanna,2,11.19170984,11.19170984
KRA_FLO,S10,old,13.895,low,Savanna,2,7.326376394,7.326376394
KRA_FLO,S10,old,14.003,low,Savanna,3,22.25951582,22.25951582
KRA_FLO,S10,old,14.488,up,Savanna,3,10.2222529,10.2222529
KRA_FLO,S10,old,14.708,up,Savanna,3,0.081588251,0.081588251
KRA_FLO,S10,old,14.791,up,Savanna,2,8.701237239,8.701237239
KRA_FLO,S10,old,14.869,low,Savanna,2,2.111776179,2.111776179
KRA_FLO,S10,old,15.003,up,Savanna,2,57.37519163,57.37519163
KRA_FLO,S10,old,16.023,up,Savanna,2,1.22324159,1.22324159
KRA_FLO,S10,old,17.904,low,Savanna,2,50.67582663,50.67582663
KRA_FLO,S10,old,20.091,low,Savanna,1,5.90314071,5.90314071
KRA_FLO,S10,old,21.693,low,Savanna,2,30.47526852,30.47526852
KRA_FLO,S10,old,22.403,up,Savanna,1,35.12029639,35.12029639
KRA_FLO,S10,old,23.448,up,Savanna,1,10.43159331,10.43159331
KRA_FLO,S10,old,23.871,up,Savanna,1,23.33794144,23.33794144
KRA_FLO,S10,old,25.58,up,Savanna,1,46.37607506,46.37607506
KRA_FLO,S10,old,25.969,low,Savanna,1,6.892833763,6.892833763
KRA_FLO,S10,old,26.197,up,Savanna,1,62.97667672,62.97667672
KRA_FLO,S10,old,26.822,low,Savanna,1,0.111848483,0.111848483
KRA_FLO,S10,old,27.423,up,Savanna,1,35.70725304,35.70725304
KRA_FLO,S10,young,0.709,up,Savanna,3,0,0
KRA_FLO,S10,young,0.876,up,Savanna,3,0,0
KRA_FLO,S10,young,3.785,up,Savanna,2,37.7014531,37.7014531
KRA_FLO,S10,young,4.023,up,Savanna,1,38.97588864,38.97588864
KRA_FLO,S10,young,4.158,up,Savanna,3,34.55988456,34.55988456
KRA_FLO,S10,young,4.921,up,Savanna,1,54.03373298,54.03373298
KRA_FLO,S10,young,5.035,up,Savanna,3,21.05263158,21.05263158
KRA_FLO,S10,young,5.124,up,Savanna,2,0.722092116,0.722092116
KRA_FLO,S10,young,5.707,up,Savanna,3,33.95829683,33.95829683
KRA_FLO,S10,young,5.746,up,Savanna,1,41.42011834,41.42011834
KRA_FLO,S10,young,5.93,up,Savanna,3,9.848229342,9.848229342
KRA_FLO,S10,young,6.387,up,Savanna,3,0.046970409,0.046970409
KRA_FLO,S10,young,6.874,up,Savanna,3,23.23247018,23.23247018
KRA_FLO,S10,young,7.644,up,Savanna,3,0,0
KRA_FLO,S10,young,8.967,up,Savanna,2,23.80952381,23.80952381
KRA_FLO,S10,young,11.246,up,Savanna,1,1.618353192,1.618353192
KRA_FLO,S10,young,12.384,up,Savanna,1,0.048449612,0.048449612
KRA_FLO,S10,young,13.531,up,Savanna,1,0.096075678,0.096075678
KRA_FLO,S13,old,9.369,up,Savanna,2,0.224143452,0.224143452
KRA_FLO,S13,old,9.785,up,Savanna,2,0.510986203,0.510986203
KRA_FLO,S13,old,9.823,low,Savanna,3,0.101801894,0.101801894
KRA_FLO,S13,old,9.917,low,Savanna,3,1.351215085,1.351215085
KRA_FLO,S13,old,9.985,up,Savanna,3,1.672508763,1.672508763
KRA_FLO,S13,old,10.113,up,Savanna,3,0.108770889,0.108770889
KRA_FLO,S13,old,10.255,low,Savanna,2,52.03315456,52.03315456
KRA_FLO,S13,old,10.324,up,Savanna,3,0.048430841,0.048430841
KRA_FLO,S13,old,10.328,up,Savanna,3,0.048412084,0.048412084
KRA_FLO,S13,old,10.375,up,Savanna,2,0.106024096,0.106024096
KRA_FLO,S13,old,10.398,low,Savanna,2,12.68513176,12.68513176
KRA_FLO,S13,old,10.778,low,Savanna,1,0.853590648,0.853590648
KRA_FLO,S13,old,11.083,up,Savanna,2,0.207525038,0.207525038
KRA_FLO,S13,old,11.368,up,Savanna,2,0.554187192,0.554187192
KRA_FLO,S13,old,11.38,up,Savanna,3,0.061511424,0.061511424
KRA_FLO,S13,old,11.441,up,Savanna,2,0.515689188,0.515689188
KRA_FLO,S13,old,11.629,low,Savanna,2,0.15478545,0.15478545
KRA_FLO,S13,old,11.871,up,Savanna,1,0.497009519,0.497009519
KRA_FLO,S13,old,12.12,up,Savanna,2,4.859735974,4.859735974
KRA_FLO,S13,old,12.364,up,Savanna,1,1.213199612,1.213199612
KRA_FLO,S13,old,12.677,up,Savanna,1,0.126212826,0.126212826
KRA_FLO,S13,old,12.688,low,Savanna,3,0.267969735,0.267969735
KRA_FLO,S13,old,12.749,up,Savanna,2,12.1578163,12.1578163
KRA_FLO,S13,old,13.223,low,Savanna,2,0.763820616,0.763820616
KRA_FLO,S13,old,13.593,up,Savanna,1,0.176561465,0.176561465
KRA_FLO,S13,old,14.556,up,Savanna,3,0.137400385,0.137400385
KRA_FLO,S13,old,14.88,up,Savanna,3,0.087365591,0.087365591
KRA_FLO,S13,old,15.738,low,Savanna,3,0.184267378,0.184267378
KRA_FLO,S13,old,15.889,up,Savanna,3,0.08181761,0.08181761
KRA_FLO,S13,old,15.92,up,Savanna,2,0.10678392,0.10678392
KRA_FLO,S13,old,15.998,up,Savanna,1,3.231653957,3.231653957
KRA_FLO,S13,old,16.122,low,Savanna,3,0.093040566,0.093040566
KRA_FLO,S13,old,16.248,up,Savanna,1,0.196947317,0.196947317
KRA_FLO,S13,old,16.711,up,Savanna,3,0.065824906,0.065824906
KRA_FLO,S13,old,16.975,up,Savanna,3,0.029455081,0.029455081
KRA_FLO,S13,old,17.2,up,Savanna,1,0.360465116,0.360465116
KRA_FLO,S13,old,17.701,up,Savanna,2,1.175074855,1.175074855
KRA_FLO,S13,old,17.895,low,Savanna,2,0.26823135,0.26823135
KRA_FLO,S13,old,22.962,up,Savanna,1,0.270011323,0.270011323
KRA_FLO,S13,old,23.65,up,Savanna,1,0.431289641,0.431289641
KRA_FLO,S13,old,24.346,low,Savanna,1,0.365563132,0.365563132
KRA_FLO,S13,old,28.414,up,Savanna,1,0.366016752,0.366016752
KRA_FLO,S13,young,2.469,up,Savanna,1,3.645200486,3.645200486
KRA_FLO,S13,young,2.575,up,Savanna,1,4.233009709,4.233009709
KRA_FLO,S13,young,5.457,up,Savanna,3,0.824628917,0.824628917
KRA_FLO,S13,young,5.558,up,Savanna,3,0.755667506,0.755667506
KRA_FLO,S13,young,5.728,up,Savanna,2,0.698324022,0.698324022
KRA_FLO,S13,young,6.263,up,Savanna,3,0.814306243,0.814306243
KRA_FLO,S13,young,6.511,up,Savanna,3,0.383965597,0.383965597
KRA_FLO,S13,young,6.643,up,Savanna,3,0.722565106,0.722565106
KRA_FLO,S13,young,7.649,up,Savanna,3,0.627533011,0.627533011
KRA_FLO,S13,young,7.953,up,Savanna,2,0.578398089,0.578398089
KRA_FLO,S13,young,8.018,up,Savanna,3,0.835619855,0.835619855
KRA_FLO,S13,young,8.131,up,Savanna,2,0.848604108,0.848604108
KRA_FLO,S13,young,8.484,up,Savanna,1,0.624705328,0.624705328
KRA_FLO,S13,young,8.764,up,Savanna,1,0.296668188,0.296668188
KRA_FLO,S13,young,8.843,up,Savanna,2,1.798032342,1.798032342
KRA_FLO,S13,young,8.857,up,Savanna,2,0.508072711,0.508072711
KRA_FLO,S13,young,8.95,up,Savanna,3,1.061452514,1.061452514
KRA_FLO,S13,young,9.813,up,Savanna,2,1.049628044,1.049628044
KRA_FLO,S13,young,10.024,up,Savanna,3,0.319233839,0.319233839
KRA_FLO,S13,young,10.04,up,Savanna,3,0.62749004,0.62749004
KRA_FLO,S13,young,10.754,up,Savanna,2,0.911288823,0.911288823
KRA_FLO,S13,young,11.167,up,Savanna,1,1.585027313,1.585027313
KRA_FLO,S13,young,11.827,up,Savanna,1,1.293650123,1.293650123
KRA_FLO,S13,young,11.835,up,Savanna,2,0.768905788,0.768905788
KRA_FLO,S13,young,12.341,up,Savanna,1,0.850822462,0.850822462
KRA_FLO,S13,young,12.424,up,Savanna,1,0.507083065,0.507083065
KRA_FLO,S13,young,12.557,up,Savanna,1,0.422075336,0.422075336
KRA_FLO,S13,young,13.8,up,Savanna,1,1.550724638,1.550724638
KRA_FLO,S13,young,17.1,up,Savanna,2,0.777777778,0.777777778
KRA_FLO,S13,young,17.209,up,Savanna,2,0.557847638,0.557847638
KRA_FLO,S22,old,2.661,up,Savanna,2,12.10071402,12.10071402
KRA_FLO,S22,old,2.77,up,Savanna,3,0.036101083,0.036101083
KRA_FLO,S22,old,2.913,up,Savanna,2,25.95262616,25.95262616
KRA_FLO,S22,old,3.57,up,Savanna,3,0.028011204,0.028011204
KRA_FLO,S22,old,3.82,up,Savanna,3,2.748691099,2.748691099
KRA_FLO,S22,old,3.965,up,Savanna,1,0.20176544799999999,0.20176544799999999
KRA_FLO,S22,old,4.23,up,Savanna,2,0.023640662,0.023640662
KRA_FLO,S22,old,4.333,low,Savanna,1,0.023078698,0.023078698
KRA_FLO,S22,old,4.379,up,Savanna,2,9.545558347,9.545558347
KRA_FLO,S22,old,4.419,low,Savanna,2,3.598099117,3.598099117
KRA_FLO,S22,old,6.382,up,Savanna,1,1.69225948,1.69225948
KRA_FLO,S22,old,6.641,up,Savanna,3,0.888420419,0.888420419
KRA_FLO,S22,old,6.816,up,Savanna,1,2.479460094,2.479460094
KRA_FLO,S22,old,6.928,low,Savanna,1,1.05369515,1.05369515
KRA_FLO,S22,old,6.94,up,Savanna,2,17.78097983,17.78097983
KRA_FLO,S22,old,6.958,low,Savanna,3,1.408450704,1.408450704
KRA_FLO,S22,old,7.724,up,Savanna,2,0.02589332,0.02589332
KRA_FLO,S22,old,7.78,up,Savanna,2,0.025706941,0.025706941
KRA_FLO,S22,old,7.902,up,Savanna,3,0,0
KRA_FLO,S22,old,8.07,up,Savanna,3,0.148698885,0.148698885
KRA_FLO,S22,old,10.005,up,Savanna,2,0.939530235,0.939530235
KRA_FLO,S22,old,10.117,low,Savanna,2,0.237224474,0.237224474
KRA_FLO,S22,old,10.149,low,Savanna,1,0.029559563,0.029559563
KRA_FLO,S22,old,10.32,up,Savanna,2,0.009689922,0.009689922
KRA_FLO,S22,old,10.397,low,Savanna,1,4.73213427,4.73213427
KRA_FLO,S22,old,10.405,up,Savanna,1,1.01874099,1.01874099
KRA_FLO,S22,old,10.468,up,Savanna,1,23.58616737,23.58616737
KRA_FLO,S22,old,10.473,up,Savanna,2,0.62064356,0.62064356
KRA_FLO,S22,old,10.545,up,Savanna,3,0.132764343,0.132764343
KRA_FLO,S22,old,10.674,up,Savanna,1,22.63443882,22.63443882
KRA_FLO,S22,old,10.691,up,Savanna,2,9.157235058,9.157235058
KRA_FLO,S22,old,10.933,up,Savanna,2,0,0
KRA_FLO,S22,old,11.152,up,Savanna,2,0,0
KRA_FLO,S22,old,11.64,up,Savanna,3,0.068728522,0.068728522
KRA_FLO,S22,old,12.071,low,Savanna,2,0.505343385,0.505343385
KRA_FLO,S22,old,12.201,low,Savanna,2,0.532743218,0.532743218
KRA_FLO,S22,old,12.446,low,Savanna,2,0,0
KRA_FLO,S22,old,13.359,low,Savanna,2,0.01497118,0.01497118
KRA_FLO,S22,old,14.539,up,Savanna,1,0.055024417,0.055024417
KRA_FLO,S22,old,14.852,low,Savanna,3,2.228656073,2.228656073
KRA_FLO,S22,old,15.003,low,Savanna,3,0.439912018,0.439912018
KRA_FLO,S22,old,15.133,up,Savanna,3,1.823828719,1.823828719
KRA_FLO,S22,old,15.282,up,Savanna,1,5.26109148,5.26109148
KRA_FLO,S22,old,16.393,up,Savanna,3,0.988226682,0.988226682
KRA_FLO,S22,old,19.278,up,Savanna,1,15.0897396,15.0897396
KRA_FLO,S22,old,20.083,low,Savanna,1,4.01334462,4.01334462
KRA_FLO,S22,old,21.745,low,Savanna,1,0.188549092,0.188549092
KRA_FLO,S22,old,22.633,up,Savanna,1,2.377060045,2.377060045
KRA_FLO,S22,old,22.826,up,Savanna,3,3.1586787,3.1586787
KRA_FLO,S22,old,23.93,up,Savanna,1,3.04638529,3.04638529
KRA_FLO,S22,old,25.297,low,Savanna,3,2.00419022,2.00419022
KRA_FLO,S22,old,27.087,low,Savanna,3,0.524236719,0.524236719
KRA_FLO,S22,young,0.645,up,Savanna,2,0,0
KRA_FLO,S22,young,0.956,up,Savanna,2,0.10460251,0.10460251
KRA_FLO,S22,young,1.326,up,Savanna,2,0,0
KRA_FLO,S22,young,1.351,up,Savanna,2,0,0
KRA_FLO,S22,young,1.586,up,Savanna,2,0,0
KRA_FLO,S22,young,1.613,up,Savanna,2,9.609423435,9.609423435
KRA_FLO,S22,young,1.92,up,Savanna,2,5.260416667,5.260416667
KRA_FLO,S22,young,2.249,up,Savanna,2,6.847487772,6.847487772
KRA_FLO,S22,young,2.373,up,Savanna,2,8.13316477,8.13316477
KRA_FLO,S22,young,2.736,up,Savanna,2,4.349415205,4.349415205
KRA_FLO,S22,young,2.789,up,Savanna,3,3.728935102,3.728935102
KRA_FLO,S22,young,2.917,up,Savanna,2,6.03359616,6.03359616
KRA_FLO,S22,young,3.216,up,Savanna,1,7.680348259,7.680348259
KRA_FLO,S22,young,3.288,up,Savanna,2,2.00729927,2.00729927
KRA_FLO,S22,young,3.301,up,Savanna,3,0.060587701,0.060587701
KRA_FLO,S22,young,3.484,up,Savanna,1,0,0
KRA_FLO,S22,young,3.497,up,Savanna,1,3.031169574,3.031169574
KRA_FLO,S22,young,3.514,up,Savanna,3,0.056915196,0.056915196
KRA_FLO,S22,young,3.654,up,Savanna,1,42.22769568,42.22769568
KRA_FLO,S22,young,3.66,up,Savanna,2,17.65027322,17.65027322
KRA_FLO,S22,young,3.795,up,Savanna,1,21.08036891,21.08036891
KRA_FLO,S22,young,3.908,up,Savanna,1,16.09518936,16.09518936
KRA_FLO,S22,young,3.991,up,Savanna,1,0,0
KRA_FLO,S22,young,4.826,up,Savanna,3,0.020721094,0.020721094
KRA_FLO,S22,young,7.653,up,Savanna,3,0.039200314,0.039200314
KRA_FLO,S22,young,8.198,up,Savanna,3,0.060990485,0.060990485
KRA_FLO,S22,young,12.885,up,Savanna,3,1.179666279,1.179666279
KRA_FLO,S25,old,6.198,up,Savanna,1,25.60503388,25.60503388
KRA_FLO,S25,old,6.222,low,Savanna,1,0.048216008,0.048216008
KRA_FLO,S25,old,6.997,up,Savanna,1,2.243818779,2.243818779
KRA_FLO,S25,old,7.149,up,Savanna,1,1.468736886,1.468736886
KRA_FLO,S25,old,7.515,up,Savanna,1,3.75249501,3.75249501
KRA_FLO,S25,old,8.515,up,Savanna,1,0.023487962,0.023487962
KRA_FLO,S25,old,9.038,up,Savanna,1,6.450542155,6.450542155
KRA_FLO,S25,old,9.994,up,Savanna,1,0.030018011,0.030018011
KRA_FLO,S25,old,10.109,up,Savanna,1,17.73667029,17.73667029
KRA_FLO,S25,old,10.184,up,Savanna,1,12.91241163,12.91241163
KRA_FLO,S25,old,10.761,up,Savanna,1,3.912275811,3.912275811
KRA_FLO,S25,old,10.789,up,Savanna,1,0.157567893,0.157567893
